logreturns,var_n_01,var_n_025,var_n_05,var_n_1,var_n_9,var_n_95,var_n_975,var_n_99,var_t_01,var_t_025,var_t_05,var_t_1,var_t_9,var_t_95,var_t_975,var_t_99
-0.013526148979408958,-0.053139538,-0.043251857,-0.035308667,-0.026650807,0.029632026,0.03828989,0.04623308,0.05612076,-0.05148576,-0.0389798,-0.030233657,-0.021745231,0.02472645,0.03321488,0.04196102,0.05446698
0.00293717915809566,-0.04857583,-0.03929937,-0.031847194,-0.023724526,0.029079128,0.0372018,0.044653974,0.053930435,-0.047024287,-0.035291396,-0.027085904,-0.019122196,0.024476798,0.032440506,0.040646,0.052378893
-0.012240589992231321,-0.04857154,-0.03960898,-0.03240898,-0.024561172,0.026455669,0.034303475,0.041503478,0.050466035,-0.047072496,-0.03573663,-0.027808804,-0.02011458,0.022009077,0.0297033,0.037631128,0.048966993
-0.014621439038867482,-0.04817411,-0.039122008,-0.031850073,-0.023923866,0.027602661,0.035528872,0.042800806,0.051852908,-0.046660088,-0.03521097,-0.027203944,-0.01943285,0.023111645,0.030882739,0.03888977,0.050338887
-0.006605117772417124,-0.04752511,-0.03940522,-0.03288216,-0.025772208,0.020448009,0.027557962,0.03408102,0.04220091,-0.04616701,-0.035896946,-0.028714497,-0.021743687,0.016419487,0.023390297,0.030572746,0.04084281
0.014496239576172519,-0.039660443,-0.03262325,-0.02696997,-0.020808052,0.0192492,0.025411118,0.031064397,0.038101587,-0.03848343,-0.029582767,-0.02335802,-0.01731669,0.015757838,0.021799168,0.028023915,0.036924575
0.008048998744883741,-0.035914343,-0.029552763,-0.024442237,-0.018871902,0.0173396,0.022909936,0.028020462,0.03438204,-0.03485033,-0.026804188,-0.021177055,-0.015715733,0.01418343,0.019644754,0.025271887,0.033318028
-0.016609838176082192,-0.03668105,-0.030245762,-0.025076026,-0.019441154,0.01718989,0.022824762,0.027994499,0.03442978,-0.035604704,-0.027465342,-0.021773014,-0.016248418,0.013997152,0.01952175,0.025214078,0.033353437
0.01474119240012506,-0.034807455,-0.0289782,-0.024295313,-0.019191092,0.013990307,0.019094529,0.023777416,0.029606672,-0.033832476,-0.02645962,-0.021303354,-0.016299024,0.01109824,0.01610257,0.021258835,0.02863169
-0.016976829369733437,-0.039125595,-0.032574203,-0.027311191,-0.021574652,0.015717315,0.021453854,0.026716866,0.03326826,-0.038029835,-0.029743617,-0.023948586,-0.01832431,0.012466973,0.018091248,0.02388628,0.0321725
0.012234609288751308,-0.03536083,-0.029652387,-0.025066555,-0.02006812,0.012425583,0.017424017,0.02200985,0.027718294,-0.03440606,-0.027186008,-0.022136606,-0.017235992,0.009593455,0.014494069,0.01954347,0.026763521
-0.005431482620669392,-0.037773173,-0.031574626,-0.026595067,-0.021167485,0.014116021,0.019543603,0.024523161,0.030721711,-0.036736425,-0.028896488,-0.023413563,-0.018092198,0.011040734,0.016362099,0.021845024,0.029684963
0.0037719148336803343,-0.041157886,-0.03425718,-0.02871355,-0.022671144,0.016609188,0.022651594,0.028195223,0.03509593,-0.040003702,-0.031275675,-0.025171654,-0.019247498,0.013185542,0.019109698,0.025213717,0.033941746
0.012216076640890527,-0.043221403,-0.035836548,-0.029903978,-0.02343764,0.018598584,0.025064923,0.030997492,0.038382348,-0.041986242,-0.03264586,-0.026113585,-0.019773792,0.014934737,0.02127453,0.027806804,0.037147187
-0.016543886758217496,-0.047683276,-0.03937695,-0.032704134,-0.025430938,0.021850472,0.029123666,0.035796486,0.04410281,-0.046293993,-0.035788134,-0.028440781,-0.021309923,0.017729457,0.024860315,0.032207668,0.042713527
-0.0003336855600730715,-0.042916432,-0.035307795,-0.029195454,-0.022533173,0.020776844,0.027439125,0.033551462,0.0411601,-0.04164384,-0.03202042,-0.025290204,-0.018758303,0.017001973,0.023533875,0.03026409,0.039887507
0.0032209724076306396,-0.04371413,-0.035858493,-0.02954773,-0.022669172,0.02204681,0.028925369,0.03523613,0.043091767,-0.04240022,-0.0324644,-0.025515702,-0.018771756,0.018149395,0.02489334,0.031842038,0.041777857
-0.009022617599637071,-0.04539784,-0.037138637,-0.03050367,-0.023271738,0.023741452,0.030973384,0.03760835,0.045867555,-0.044016436,-0.033570178,-0.026264504,-0.0191741,0.019643815,0.026734218,0.034039892,0.04448615
0.03258406039123507,-0.048067417,-0.03933361,-0.032317374,-0.024669867,0.02504487,0.032692377,0.039708614,0.04844242,-0.046606634,-0.035560098,-0.027834611,-0.020336766,0.020711768,0.028209614,0.0359351,0.046981636
0.00755290599593117,-0.04152445,-0.03391932,-0.027809795,-0.02115058,0.022139488,0.028798703,0.034908228,0.04251336,-0.040252443,-0.030633457,-0.023906343,-0.01737745,0.018366357,0.02489525,0.031622365,0.04124135
-0.024813548635506773,-0.038417116,-0.03153025,-0.025997743,-0.019967457,0.019234078,0.025264364,0.030796872,0.03768374,-0.037265245,-0.028554725,-0.022462951,-0.016550679,0.0158173,0.021729572,0.027821345,0.03653187
0.004507731232522794,-0.036999367,-0.030325681,-0.024964428,-0.019120807,0.018867271,0.024710892,0.030072145,0.03674583,-0.03588315,-0.027442258,-0.021539053,-0.015809791,0.015556255,0.021285517,0.027188722,0.035629615
-0.007708440327786725,-0.031846635,-0.026035205,-0.021366633,-0.016278021,0.016801924,0.021890536,0.026559107,0.032370538,-0.030874638,-0.023524325,-0.018383825,-0.013394795,0.013918698,0.018907728,0.024048228,0.03139854
-0.016383760180925574,-0.038612854,-0.031986352,-0.026663,-0.020860692,0.01685881,0.022661118,0.027984468,0.034610968,-0.03750453,-0.029123314,-0.023261843,-0.017573088,0.013571206,0.019259961,0.025121432,0.033502646
-0.037671178265036964,-0.04051237,-0.033498082,-0.027863206,-0.021721346,0.018205518,0.024347378,0.029982252,0.03699654,-0.03933919,-0.030467497,-0.024263011,-0.018241348,0.014725518,0.020747183,0.026951669,0.035823356
