dt,open,high,low,close,volume,symbol,dt_diff,RVOL,logreturns,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,mean,std,var,var_t,fft_5,fft_10,fft_100,fft_1000,r_fft_100,r_fft_500,r_fft_1000,r_fft_1500,High,Low,Adj Close
1999-05-13,779.25,792.0,726.0,729.0,1118000,BKNG,-1.0,0.8129126546313776,-0.036367644170875124,788.3839285714286,683.5089285714286,701.1119260980819,754.4585068396802,53.34658074159836,178.48830963280383,1040.4855478370362,326.5323093058209,737.5830485337708,728.0,0.030950589685922895,0.12359875581080866,0.19283022574099826,0.1619684983894672,1086.73255306198,1062.867348462165,655.3742887816194,745.0271974238027,-0.002631506262561689,0.014918101349727129,0.024438607976833077,0.016225099892111693,25.559998999999998,24.76,25.02
1999-05-14,720.0,807.0,714.0,796.875,4755600,BKNG,-3.0,0.9078339831116611,0.08902409633813235,772.6339285714286,698.6339285714286,708.8130180352659,761.0105577505767,52.19753971531077,173.04743236069203,1044.7287932928125,352.5390638500445,777.1110161779236,795.875,0.02744010297603528,0.12094848427180911,0.19154228286954042,0.16134230940952363,1083.7966819459566,1056.8407242464164,667.1279926033969,782.5454954501224,-0.004296711269053772,0.021057292734269945,0.02429787685985593,0.03643335024476295,27.780001000000002,26.48,26.860001
1999-05-17,789.0,793.875,744.0,790.5,2048400,BKNG,-1.0,0.8774448646788369,-0.008032171697263557,766.0446428571429,713.0267857142857,715.3407238582826,765.5629373374943,50.222213479211746,152.84136119527014,1018.709508104826,407.3440633237454,786.0370053926412,789.5,0.0058122596592526795,0.09084991558307297,0.15867538471288534,0.13599080907746278,1080.8560989010764,1050.8150647604598,678.5938946100197,809.4786220756941,-0.005826393932894521,0.022298844655651812,0.020921232198046702,0.030975416060850778,29.209999,27.27,27.280001000000002
1999-05-18,787.5,838.5,766.125,816.75,2511100,BKNG,-1.0,0.8571188133796929,0.032667393831652625,770.7321428571429,734.8125,723.3974339968889,773.4606855518119,50.063251554923,133.21971531003283,1001.2519306200657,468.37306937993435,806.5123351308804,815.75,0.0032297247218738318,0.08939103254170347,0.15861654972328937,0.13629624677301774,1077.9108493204242,1044.7907142082893,689.5642873500962,819.9737362151417,-0.007207809036054109,0.01820575078330619,0.028906214260681736,0.028142830084985637,28.76,27.200001,27.26
1999-05-19,820.5,865.5,808.5,855.0,1359500,BKNG,-1.0,0.8616579519378962,0.04576841845558022,783.1607142857143,756.2053571428571,733.7970433517181,786.0359346682797,52.238891316561535,114.03194575446545,984.2692486517881,528.1414656339261,838.8374450436268,854.0,0.010903430274130935,0.08764004891610899,0.14777261368639455,0.1258895188527872,1074.9609787089446,1038.7680160094399,699.8483154601134,829.0445015756192,-0.008430384463772192,0.008573483453939275,0.03229589867706522,0.006626167066270842,26.41,25.08,25.08
1999-05-20,869.625,870.0,786.75,806.25,1046400,BKNG,-1.0,0.8681768796446474,-0.05870760082677773,792.9107142857143,773.3125,739.4942878480922,789.1522364951124,49.65794864702025,87.04927019810701,947.411040396214,599.213959603786,817.1124816812089,805.25,-0.0016839777839492123,0.08271780170367027,0.15144808337012333,0.130794038541353,1072.0065326822173,1032.7473127637309,709.2738754436398,835.0729581893498,-0.009485848928382,-0.006146314446196939,0.00327153290209744,0.004500245295423902,25.26,24.049999,24.459999
1999-05-21,871.875,874.5,822.0,833.625,3321800,BKNG,-3.0,0.9627627857557558,0.03338979284248822,804.0,791.1875,746.8625380893214,796.0061955504551,49.14365746113367,62.04153053481189,915.2705610696238,667.1044389303762,828.1208272270696,832.625,-0.0103922855510899,0.06991217990471855,0.1369712670685024,0.1195146946247373,1069.0475569652274,1026.72894621614,717.6892192003045,810.8881311951077,-0.010368326358484847,-0.024351656192666094,-0.05439496220647979,-0.012430589103063789,24.84,24.049999,24.4
1999-05-24,829.5,833.25,726.75,752.0625,1887500,BKNG,-1.0,1.0091740762150085,-0.10296422875408862,807.2946428571429,801.8571428571429,747.2678709299424,789.2356004704237,41.96772954048129,60.4605249914096,922.7781928399621,680.9360928743237,777.4152757423566,751.0625,-0.007014061055804414,0.06341875580251623,0.12183642147318004,0.10600121069204184,1066.0840973911327,1020.7132572218136,724.9642443556485,744.6999224149564,-0.011074395625190199,-0.043094620400637634,-0.09580495640050123,-0.10892114502301288,27.799999,24.84,27.620001000000002
1999-05-25,726.0,776.25,618.0,624.0,3247600,BKNG,-1.0,1.3233893938368948,-0.18666906382895387,782.5982142857143,797.0714285714286,737.6963305928886,763.7828449234337,26.08651433054513,72.73908541972045,942.5495994108694,651.5932577319877,675.1384252474522,623.0,-0.016896593387302577,0.07843608160253539,0.15890846223471486,0.1393235323617541,1063.1161999000265,1014.7005857112235,730.991459100183,672.2491703287768,-0.011603114793859743,-0.05845854105229039,-0.08032583240710471,-0.1267645482141655,29.139999,26.870001000000002,28.9
1999-05-26,651.0,690.0,582.0,682.6875,4146400,BKNG,-1.0,1.5981433260883158,0.08988684623433407,767.1964285714286,792.5267857142857,733.4402008989148,751.2933956354991,17.853194736584328,75.58519579654465,943.697177307375,641.3563941211963,680.1711417491507,681.6875,-0.018949536199635908,0.07490134364093283,0.15456161130981433,0.1358592802827276,1060.143910537699,1008.6912706554613,735.6866140339514,644.0935715522323,-0.01195600961918146,-0.0665311232848483,-0.022426455629387863,0.004577458074506517,29.620001000000002,27.57,27.57
1999-05-27,676.5,702.0,654.375,664.875,1641500,BKNG,-1.0,1.615445545999683,-0.026438161541280536,745.5,789.6160714285714,728.1526277823909,737.9863192116283,9.83369142923732,80.59973460464265,950.8155406378568,628.4166022192861,669.9737139163835,663.875,-0.015318459223888326,0.07297889707520404,0.1474498628882151,0.1292275530504211,1057.1672754543931,1002.6856500316909,738.9889983600706,662.070612822418,-0.012137026535319137,-0.0646976860064272,0.015827624925384524,0.05001720690246378,28.68,27.549999,28.120001000000002
1999-05-28,642.0,673.5,636.0,672.1875,1169000,BKNG,-4.0,1.5452114269186619,0.010938266399567631,719.3839285714286,782.25,723.8498351073508,727.8557334253752,4.005898318024379,71.61382869618356,925.4776573923671,639.0223426076329,671.4495713054612,671.1875,-0.010252798554856273,0.07190990464350293,0.1404487458589471,0.12249335580324627,1054.1863409035584,996.6840607887497,740.8614026052304,670.787226268578,-0.01215245092311827,-0.05276817504906078,-0.010352847547244984,-0.04072810972816192,27.26,25.34,25.389999
1999-06-01,657.75,663.0,585.0,596.625,2123900,BKNG,-1.0,1.520615527097066,-0.11924854413598851,689.4375,764.2678571428571,714.0957525438996,707.653412893238,-6.442339650661552,80.00785605957708,924.2835692620113,604.252145023703,621.5665237684871,595.625,-0.01683339718810745,0.07723765376351743,0.15667546135353516,0.1373897703602511,1051.2011532405995,990.6868388129107,741.2897547957447,623.7945426935142,-0.012010791954731056,-0.03343458861222493,-0.07632438382532332,-0.08673784059167958,27.99,26.6,26.620001000000002
1999-06-02,577.5,634.125,534.75,557.4375,4487300,BKNG,-1.0,1.463143959620891,-0.06793838589963475,649.9821428571429,751.0267857142857,702.1161417337604,684.5307046650083,-17.58543706875207,91.19904957114916,933.424884856584,568.6286865719874,578.8138412561624,556.4375,-0.018706229011603112,0.07817046571027983,0.16023718896499478,0.14071858148495175,1048.2117589216234,984.6943188938062,740.2824416149773,544.2203859105513,-0.011722635814555106,-0.011758622139691227,-0.10905085847365058,-0.09383094760470248,27.780001000000002,25.99,26.209999
1999-06-03,560.25,575.25,504.0,504.75,2690700,BKNG,-1.0,1.141446809585107,-0.09928713223347874,614.6517857142857,736.7767857142857,687.0596802966945,656.8594085145118,-30.200271782182767,98.43161589556728,933.6400175054202,539.9135539231511,529.4379470853875,503.75,-0.026931874599105753,0.07981894851219765,0.1714474829270741,0.15151726105461474,1045.2182045021825,978.706834690524,737.8693304451156,501.9604662090553,-0.01130046956636924,0.006254675983647278,-0.06204823901192468,-0.07484264109633956,26.700001,25.66,26.200001
1999-06-04,507.0,553.5,500.25,541.875,2590900,BKNG,-3.0,1.1913293424979488,0.07097209034185958,602.9196428571429,719.3839285714286,676.0084385704428,639.1626127787006,-36.845825791742186,103.29799141725265,925.9799114059339,512.7879457369232,537.7293156951291,540.875,-0.019775892298256773,0.08363309962726621,0.17119718378696858,0.15031459559804755,1042.220536636014,972.7247186978669,734.1005122903786,534.0758329397514,-0.010758478372723822,0.015569978030359503,0.03473967948846996,0.051664517302136635,25.459999,23.43,23.43
1999-06-07,555.0,657.0,549.75,609.0,4429100,BKNG,-1.0,1.4492026108095217,0.11678292017509051,592.3928571428571,708.5446428571429,670.9182625279502,634.520682308647,-36.39758021930322,104.42205132361441,917.3887455043717,499.70054020991404,585.2431052317097,608.0,-0.017925304042459563,0.0864714802402521,0.1744856046085621,0.15289429303465876,1039.2188020737776,966.748302212795,729.0447893316527,604.8522702436071,-0.0101123191672701,0.013860210395818405,0.1021463461000062,0.12555490633141114,24.49,23.66,23.780001000000002
1999-06-08,629.25,666.0,609.75,625.5,3361600,BKNG,-1.0,1.4562495966910383,0.026733062197068946,586.7678571428571,701.0,667.4746509942896,633.1324982500788,-34.34215274421081,104.74207513044394,910.4841502608879,491.5158497391121,612.0810350772366,624.5,-0.015607621782837396,0.08721826372092525,0.17352000567013612,0.1517422275899967,1036.2130476617879,960.7779153010443,722.7879342215346,648.5763376612391,-0.00937887422770608,0.0024183087024166293,0.08633069192270047,0.0310863946441227,24.280001000000002,23.42,24.02
1999-06-09,639.75,653.25,617.25,630.0,1348700,BKNG,-1.0,1.1752448592413687,0.007168489478612372,580.7410714285714,694.4285714285714,664.6382759193987,632.6504617983712,-31.98781412102744,105.33464061341773,905.0978526554069,483.759290201736,624.0270116924122,629.0,-0.017307548739706746,0.0864553085239645,0.17383856972419903,0.15225129611245475,1033.203320340745,954.8138867639303,715.4307511475275,636.5228363900646,-0.008575988391031034,-0.01414547112729458,0.004681533051307414,-0.011584657376235692,24.26,23.629998999999998,23.9
1999-06-10,604.125,624.75,600.0,613.5,1743000,BKNG,-1.0,1.1519743013875352,-0.0265395552346126,583.1517857142857,688.5,660.7739667598142,629.7036490536173,-31.070317706196988,105.614624996531,899.729249993062,477.270750006938,617.0090038974707,612.5,-0.022128080319052935,0.08468486736269583,0.17545364212124942,0.15430843503398245,1030.189667144462,948.8565441053413,707.0869711303156,590.826232962873,-0.007722193889318507,-0.02937798467146831,-0.07749794920127138,0.007518384640413198,26.15,24.709999,25.32
1999-06-11,624.0,637.5,570.0,574.125,1610200,BKNG,-3.0,1.1753682035391122,-0.06633312150500803,585.5357142857143,679.8392857142857,654.2360141623684,621.151644106031,-33.084370056337434,107.88180724237777,895.6029001990412,464.07567122953014,588.4196679658236,573.125,-0.02263644836426829,0.08494263712225335,0.17642871330281737,0.15521914294597908,1027.1721351985893,942.9062134989226,697.8810159518487,544.5525218237158,-0.006836426959622033,-0.03715038168248141,-0.10757801707616041,-0.11163684029624317,27.01,24.690001000000002,25.9
1999-06-14,564.0,564.0,459.0,461.25,3205500,BKNG,-1.0,0.9731122543370201,-0.21890694729122107,579.3214285714286,667.0892857142857,639.6946340352306,596.5478770493927,-43.1467569858379,114.23267028537103,895.5546262850278,438.6239451435436,503.63988932194115,460.25,-0.0394562310398489,0.09715713161252544,0.21536335885974175,0.19110391638871677,1024.1507717193338,936.9632197554549,687.9456665005348,509.6722646493833,-0.005937740493255362,-0.03376541069484349,-0.08108671771969056,-0.17617794463842365,26.799999,26.08,26.51
1999-06-15,456.75,505.875,448.5,470.625,3264200,BKNG,-1.0,1.0415641931585544,0.020121403199421017,569.1428571428571,651.5535714285714,626.9715648137222,577.172785160869,-49.79877965285323,117.43608476500815,886.4257409585878,416.6814018985551,481.6299631073137,469.625,-0.03125052224294826,0.09660646939273551,0.20616065264356276,0.18203870659941085,1021.1256240121805,931.0278862904422,677.4196721626814,487.0971668172796,-0.0050450170358801285,-0.019251928253417264,-0.02692178200339054,-0.0011222865050933895,26.23,25.33,25.91
1999-06-16,510.0,540.0,502.5,531.0,3129800,BKNG,-1.0,1.2339661274562341,0.12070042268778103,558.0,639.1964285714286,619.7578832176023,570.0685532601735,-49.689329957428754,112.67645864989521,864.549345871219,413.84351127163814,514.5433210357712,530.0,-0.010759223141832605,0.09384451636055988,0.18066871985761299,0.15723641377688605,1018.0967394706051,925.1005350918923,666.4453381732866,487.8418333087523,-0.004176686429950602,0.0026255683260963266,0.027588354804896173,0.11100075318402376,24.57,22.139999,22.4
1999-06-17,525.0,570.0,502.125,533.625,2633700,BKNG,-1.0,1.3094247221782789,0.004931323836187218,544.875,625.7142857142857,613.290777676387,564.4613675733711,-48.8294101030159,101.28844299430459,828.2911717028949,423.13739972567646,527.2644403452571,532.625,-0.016422924635042396,0.08981349913562864,0.17903409285489633,0.15660830301075335,1015.0641655747868,919.1814866883136,655.1661275668525,525.2655737531039,-0.0033504523055085285,0.025653403789883844,0.07035332133112997,0.033902780898152726,23.120001000000002,21.77,21.950001
1999-06-18,548.25,571.125,546.0,564.0,1545500,BKNG,-3.0,1.2760341527361494,0.05536090641993319,535.4464285714286,611.8571428571429,609.5936135310402,564.3903827494023,-45.2032307816379,91.0911730587025,794.0394889745479,429.67479673973787,551.754813448419,563.0,-0.010969653437628147,0.09162697891339916,0.1768642040893482,0.15398560128530184,1012.0279498903187,913.2710601169239,643.724313549918,589.1131950615235,-0.002583031475520024,0.04329216185902509,0.0927015443799929,0.03502895693006671,23.030001000000002,21.75,21.75
1999-06-21,574.5,655.5,571.5,637.875,2909200,BKNG,-1.0,1.1862060694816468,0.12308808788607628,538.9285714285714,603.8392857142857,611.7129440314618,575.696408920832,-36.016535110629775,73.78105501378607,751.4013957418579,456.2771756867135,609.1682711494731,636.875,-0.003492998671860903,0.09790303558225139,0.18075061742089346,0.1563049280512399,1008.9881400669141,907.3695728920736,632.2587167695517,643.3252914771247,-0.0018899100803367863,0.05087599828278191,0.08174118108725974,0.11126823756614593,22.9,21.77,21.809998999999998
1999-06-22,654.375,716.625,634.5,652.5,4596700,BKNG,-1.0,1.1817325015980418,0.022668799812713303,550.125,595.2142857142857,614.7667794081859,587.5129654532567,-27.253813954929228,65.31040973424193,725.8351051827696,464.5934662458018,638.0560903831578,651.5,0.005968157591385885,0.09263309054457818,0.16174800105111672,0.1386181793521635,1005.9447838371099,901.4773409738895,620.9025601020967,657.6288774086662,-0.0012851200558495828,0.04710643231214656,0.03515322111625244,0.06606072963135118,21.889999,20.76,21.700001
1999-06-23,624.0,683.625,624.0,665.25,2613100,BKNG,-1.0,1.1812963485004566,0.01935177066094962,579.2678571428571,591.0803571428571,618.5435763255945,599.473039740013,-19.07053658558152,67.15333885218715,725.3870348472315,456.7736794384828,656.1853634610526,664.25,0.011787501362091508,0.09037280919808205,0.15183632156477173,0.12927087598915174,1002.8979290149686,895.5946787371456,609.7814712674061,636.2177436542736,-0.0007810391757990465,0.03432735605449715,-0.02162509440699192,-0.029572949263895185,22.48,21.309998999999998,21.32
1999-06-24,649.5,657.0,612.0,612.0,1884700,BKNG,-1.0,1.079650738980455,-0.08343062734547235,599.4642857142857,590.5089285714286,618.0543937311131,601.4003367319715,-16.65405699914163,63.76151018381709,718.0319489390628,462.9859082037944,626.7284544870175,611.0,0.0128446016879586,0.08906401425084134,0.14840959220341116,0.12617094338683485,999.8476234947768,889.7218989403578,599.0116608258786,610.1809742061175,-0.00038821754567852347,0.017521572758902666,-0.04734409136228203,-0.0619008142366206,23.940001000000002,20.67,23.059998999999998
1999-06-25,632.625,644.25,573.0,574.5,2282600,BKNG,-3.0,1.1638442421486481,-0.06323218522351581,605.6785714285714,585.3571428571429,614.8005925613628,597.2616919518481,-17.538900609514712,61.013199944226564,707.3835427455961,463.3307429686898,591.9094848290059,573.5,0.003897649983600241,0.08954716804974096,0.15823131445367913,0.13587202558120032,996.7939152497405,883.8593126951143,588.6982999852844,605.4229784221096,-0.00011523300962684118,0.002435611215788674,-0.022888259828994676,-0.04058892347346701,22.25,20.85,21.76
1999-06-28,594.0,633.75,552.0,633.0,2666100,BKNG,-1.0,1.2679627791637926,0.0969703248553655,619.875,583.8392857142857,616.1593491573009,602.7600409443739,-13.39930821292694,58.52194284195175,700.8831713981891,466.79540003038215,619.3031616096687,632.0,0.002576810295618574,0.0878940123101028,0.15655904521417133,0.1346125375333125,993.7368523306798,878.0072294356402,578.9341191834706,623.0422254704845,3.142252074477972e-05,-0.006456381782947231,0.026105313598576332,0.038889008228857644,22.969998999999998,22.280001000000002,22.629998999999998
1999-06-29,618.75,666.0,614.625,645.0,2306500,BKNG,-1.0,1.1468624840777852,0.018779894651596685,631.4464285714286,582.5446428571429,618.3113148859914,609.2586439506512,-9.052670935340188,60.24470888469734,703.0340606265376,462.0552250877482,636.4343872032229,644.0,0.002046599125920423,0.08776177258351667,0.156849830722558,0.13493634235779317,990.6764828647187,872.1659568886017,569.7982446780645,647.4452218513322,4.7424288369724725e-05,-0.007407744258596546,0.052669683787305834,0.08761221645209573,23.549999,22.49,22.51
1999-06-30,637.5,714.0,625.5,693.375,2625300,BKNG,-1.0,1.1619216046192555,0.07232066157962613,639.375,587.1517857142857,623.9092132379811,622.1998707945004,-1.7093424434807503,64.83969224780012,716.8311702098858,457.47240121868543,674.3947957344076,692.375,0.006390077265988007,0.08962581947649916,0.15588128893172154,0.13350236135922106,987.6128550539725,866.3358010431516,561.3552864253741,664.8297060651533,-6.933756024116516e-05,-0.0017776217128131935,0.036155621080568676,0.015144606317165903,23.34,20.799999,21.09
1999-07-01,701.25,710.25,643.5,645.0,1976800,BKNG,-1.0,1.1635875164796623,-0.07232066157962613,638.3035714285714,591.3214285714286,625.4812774227436,625.7076400866521,0.22636266390850324,62.84301399435497,717.0074565601385,465.6354005827186,654.7982652448026,644.0,0.0033380035096537714,0.09158536908865118,0.16248121078086433,0.13961299765313867,984.5460171742363,860.5170661212262,553.6546864306628,671.4413636915966,-0.00031874420563461994,0.00674138061563949,0.0009955291748746633,-0.03501803258766211,21.43,19.629998999999998,19.690001000000002
1999-07-02,654.0,681.0,654.0,669.0,1101700,BKNG,-4.0,1.0724779983738704,0.0365337433324564,638.8392857142857,599.1428571428571,628.7235701041551,632.368094900902,3.6445247967468504,63.54280668376205,726.2284705103812,472.057243775333,664.2660884149342,668.0,0.010195794498818068,0.08983030416857869,0.15244579994945676,0.1300158140085033,981.4760175736669,854.7100545480876,546.7303325655066,670.4386228310431,-0.0006984683496271776,0.013688459433446713,-0.014714034598121725,0.014515697203628984,19.450001,18.66,18.66
1999-07-06,681.375,703.125,672.0,672.0,1883500,BKNG,-1.0,0.8447249060763432,0.004474280394920704,647.4107142857143,605.3392857142857,631.9464275098636,638.4653821408078,6.518954630944222,65.4409496150011,736.2211849442879,474.45738648428346,669.4220294716447,671.0,0.02508787634456085,0.06391446715320537,0.09063199060146782,0.07467300423335328,978.4029046714643,848.9150669231238,540.6004386402906,666.8057025797782,-0.0012040278367879517,0.015558302623249183,-0.002955527576287637,0.01878867178179602,20.75,19.639999,20.73
1999-07-07,678.0,678.0,639.0,666.0,1644500,BKNG,-1.0,0.8056525236224082,-0.008968669982760247,660.4821428571429,608.0535714285714,634.4814382924492,642.7015189765984,8.220080684149252,66.71775629421424,741.4890840169999,474.61805884014296,667.1406764905482,665.0,0.023148538132415433,0.06451444719840532,0.09365761825782287,0.07754882115375188,975.326726956549,843.1324019909042,535.2676873561935,663.9544128474278,-0.0018288716573564164,0.011026503344614644,0.009841694595923649,-0.018209145822022675,21.24,20.35,20.35
1999-07-08,677.25,697.5,657.0,664.125,1743000,BKNG,-1.0,0.6276396019316537,-0.0028192857692816986,664.9285714285714,609.8928571428571,636.6873484628682,645.9974666404354,9.310118177567233,67.76025485605739,745.4133668549719,474.37234743074237,665.1302254968494,663.125,0.014913890901944586,0.05880379666748523,0.09155288930247193,0.07687000088598434,972.2475329862416,837.3623566124967,530.7196287048888,660.9966339943119,-0.0025644967948529945,0.0012499777469081967,-3.6280112700565384e-06,-0.0007808074139308783,21.01,19.879998999999998,20.24
1999-07-09,672.375,678.0,650.25,654.0,699600,BKNG,-3.0,0.5651387787024414,-0.015363033313908758,666.2142857142857,611.0357142857143,637.975221992535,647.2286343128341,9.253412320299049,68.50641177252916,748.0485378307726,474.022890740656,657.7100751656166,653.0,0.013560933758604853,0.05928140766982737,0.09377058152230866,0.07896843704666674,969.1653713849346,831.6052257370496,526.9293224972193,653.2990110544058,-0.0034005939169757574,-0.010802334572085775,-0.023447800174456496,-0.009352476889925927,18.75,17.9,17.959999
1999-07-12,655.875,660.0,624.0,629.0625,860800,BKNG,-1.0,0.5631010269395782,-0.03887673562308791,657.0267857142857,611.7767857142857,637.312420965475,644.4338277190421,7.1214067535671575,68.0536307563986,747.8840472270829,475.66952420148846,638.6116917218723,628.0625,0.0072784242890701146,0.05952815463027423,0.10049983688059191,0.08563608144966026,966.0802908427655,825.861302373643,523.8562100425097,638.5579876197992,-0.004325219477134804,-0.02165482586237411,-0.03294467778210696,-0.04820564249316701,20.120001000000002,19.299999,19.73
1999-07-13,604.875,626.25,600.0,618.75,870300,BKNG,-1.0,0.6458161757956422,-0.01652930195121094,653.2767857142857,613.9017857142857,635.9324155633454,640.482449630518,4.550034067172533,57.83443742744711,729.5706605691798,498.23291085939144,625.3705639072908,617.75,-0.002029401700082367,0.05033162310985655,0.09315695057706873,0.08058950344229283,962.9923401142872,820.1308775634067,521.4471966221437,621.8547663491574,-0.00532499140278484,-0.028706232336361135,-0.019684281628659577,-0.011533717778167637,20.74,19.16,19.950001
