dt,open,high,low,close,volume,symbol,dt_diff,RVOL,logreturns,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,mean,std,var,var_t,fft_5,fft_10,fft_100,fft_1000,r_fft_100,r_fft_500,r_fft_1000,r_fft_1500,High,Low,Adj Close
1990-03-20,0.7512,0.7656,0.7454,0.7483,23852900,LOW,-1.0,0.30534466515569586,0.0,0.7148428571428571,0.6541571428571428,0.6686193505389404,0.6980134918215647,0.029394141282624298,0.05505621313950996,0.7642695691361627,0.5440447165781228,0.7453097461523361,-0.25170000000000003,0.015271633895700432,0.020045483249383437,0.02102156790675197,0.016016353779685043,35.319464103615466,30.614334453456895,1.5083134099190798,0.5363169727627604,0.004839469612628188,0.009707119664318087,0.019585360276859125,0.01370554939009043,19.059998999999998,19.059998999999998,19.059998999999998
1990-03-21,0.754,0.7887,0.7512,0.7685,26747500,LOW,-1.0,0.38386830027651203,0.02663659589233769,0.7263999999999999,0.6617238095238094,0.6761186780600907,0.7088585084133666,0.03273983035327588,0.058794577936548104,0.7793129653969055,0.5441346536507132,0.760769915384112,-0.23150000000000004,0.01607983638039414,0.020256020967389814,0.020594552934056418,0.015536769041155668,35.21078397044864,30.404141291936515,2.023087473668092,1.0454167042303422,0.00487204241246632,0.00912855178185351,0.009246031998673028,0.0034216440018467933,20.1,20.1,20.1
1990-03-22,0.7685,0.7685,0.7425,0.7598,4478100,LOW,-1.0,0.41494647045515615,-0.011385322225125283,0.7367142857142858,0.6692904761904761,0.6823953812832104,0.7166962348200268,0.034300853536816334,0.060601096698431244,0.7904926695873385,0.5480882827936137,0.7601233051280373,-0.24019999999999997,0.015320814898719122,0.02109742958463378,0.02287698057980568,0.01760910295929201,35.10211287335517,30.194156977871533,2.510078023925023,1.3274859807269226,0.00491264413629185,0.008353990704516562,0.0004079489672092339,-0.0011194197686977814,22.74,22.74,22.74
1990-03-23,0.7656,0.7714,0.7512,0.754,6130900,LOW,-3.0,0.4067887860086006,-0.007662872745569149,0.7453714285714285,0.676442857142857,0.6877612374651241,0.7224356311889207,0.03467439372379666,0.060326191396615034,0.7970952399360871,0.5557904743496269,0.7560411017093457,-0.246,0.014172624242367966,0.021887225767475788,0.025455130887918946,0.01999004679636717,34.99345168137891,29.984386902345793,2.9664372245058845,1.1914643143838366,0.004962334889461249,0.007221464029262672,-0.0028692446743821608,0.0022411751126391443,20.459999,20.459999,20.459999
1990-03-26,0.7656,0.7743,0.7598,0.7714,8116800,LOW,-1.0,0.378310029526179,0.0228146777661713,0.7544571428571427,0.6848380952380951,0.6940234941009417,0.7299690059178994,0.03594551181695771,0.060530751427857105,0.8058995980938093,0.563776592382381,0.7662803672364485,-0.22860000000000003,0.015377206890349682,0.021828497938123054,0.02414421900179406,0.01869379883016236,34.884801263036934,29.774836446031454,3.3896419521184615,0.752545549788679,0.005022069500815839,0.00565494585914647,-0.0004791247604321376,0.008413962423710435,19.59,19.59,19.59
1990-03-27,0.7714,0.7974,0.7656,0.7714,11093600,LOW,-1.0,0.41944566864072685,0.0,0.760242857142857,0.6929571428571427,0.6998122561001472,0.7363432877500437,0.03653103164989646,0.05894760831718074,0.8108523594915042,0.5750619262227812,0.7696934557454829,-0.22860000000000003,0.011713746914060463,0.019160514851964478,0.022977181885704058,0.018192938052526426,34.77616248630912,29.56551097894621,3.777500016018715,0.3389381615043226,0.005092687904617627,0.0036886456317246808,0.004065464507000358,0.00867204751667018,21.01,21.01,21.01
1990-03-28,0.7887,0.7916,0.7714,0.7743,5373700,LOW,-1.0,0.37263146408083125,0.0037523496185504768,0.7639571428571428,0.7014904761904761,0.7053807871304146,0.7421830011223006,0.03680221399188599,0.05692436232682586,0.8153392008441278,0.5876417515368244,0.7727644852484943,-0.2257,0.010486550112213089,0.019032712014469124,0.023972986203048094,0.019220653826419187,34.66753621862756,29.356415860210983,4.128154223639332,0.24862377577059108,0.005174906332614441,0.001468571522681355,0.006281612412037743,0.0004832824796858529,19.77,19.77,19.77
1990-03-29,0.7743,0.78,0.7598,0.7714,7900500,LOW,-1.0,0.3462726470758614,-0.0037523496185504768,0.7672571428571427,0.7094714285714284,0.7103128588150126,0.7466780667826626,0.03636520796764997,0.05324689736451621,0.8159652233004608,0.602977633842396,0.7718548284161647,-0.22860000000000003,0.006560883483745853,0.014759323791730084,0.020161501313710847,0.016476203482310617,34.55892332686618,29.147556437808248,4.440084301140165,0.5360022172752577,0.005269309383072896,-0.0007690493678858094,0.0038100849007119144,-0.008264025435023116,18.459999,18.459999,18.459999
1990-03-30,0.7714,0.7714,0.7598,0.7598,8463000,LOW,-3.0,0.3367144387300824,-0.01515180502060215,0.7660142857142856,0.7168999999999999,0.7140075384207053,0.7486968799897212,0.03468934156901593,0.047965385271156506,0.8128307705423129,0.6209692294576868,0.7638182761387217,-0.24019999999999997,0.006375951193611895,0.015028497384459397,0.020833783866209595,0.017081275309470352,34.45032467733019,28.938938048340923,4.712106691269461,0.9808655104460421,0.005376343027768262,-0.00273849912721202,-0.002121890743091802,-0.008149271569599577,19.73,19.73,19.73
1990-04-02,0.7512,0.7598,0.7396,0.754,4469500,LOW,-1.0,0.36408006958366596,-0.007662872745569149,0.7651857142857141,0.7237761904761904,0.7169916044597835,0.749512763158454,0.03252115869867056,0.04082731799588101,0.8054308264679524,0.6421215544844283,0.7572727587129072,-0.246,0.006145672966617458,0.015227415596832581,0.021424211995006236,0.017622034980075453,34.34174113574566,28.730566016791816,4.9433722640781825,1.256075925321515,0.005496308611637173,-0.004156808648045241,-0.007753890563398317,-0.000380335202235416,22.84,22.84,22.84
1990-04-03,0.754,0.7772,0.754,0.7743,22459600,LOW,-1.0,0.3053732780180857,0.026567027384721775,0.7680857142857143,0.7314809523809522,0.7212653964067484,0.7533262575828972,0.032060861176148814,0.03707710316283234,0.805635158706617,0.6573267460552875,0.7686242529043024,-0.2257,0.00791680812559891,0.01598760060709494,0.02102942419774278,0.017037434410268004,34.23317356724907,28.52244565628376,5.133361988816074,1.166899065073748,0.005629357893123976,-0.00479767237441493,-0.00950739194893523,0.004130062348200427,20.440001000000002,20.440001000000002,20.440001000000002
1990-04-04,0.7743,0.7743,0.754,0.7598,3565200,LOW,-1.0,0.2529112915241907,-0.018904154639152626,0.7664285714285715,0.7368476190476189,0.7241376870835506,0.7543222341693165,0.0301845470857659,0.033028980894773415,0.8029055808371657,0.670789657258072,0.7627414176347674,-0.24019999999999997,0.006096547166840142,0.017418950633479244,0.02544120538633231,0.021091817711078674,34.1246228363768,28.314582267840247,5.28188062767539,0.7874423378479302,0.005775489166229016,-0.004536844032059494,-0.006419446447090054,-0.0010849102182863587,22.030001000000002,22.030001000000002,22.030001000000002
1990-04-05,0.7627,0.7627,0.754,0.7569,4413200,LOW,-1.0,0.22726445387573388,-0.0038240964384034237,0.7643571428571428,0.7413857142857141,0.7265785907016782,0.7547188189910113,0.028140228289333158,0.031708043143655794,0.8048018005730256,0.6779696279984025,0.7588471392115892,-0.24309999999999998,0.004471305093583922,0.017108148364843905,0.026503726705196677,0.02223194413860241,34.01608980705478,28.106981140146836,5.38904852386188,0.39917125793157626,0.005934544497944564,-0.0033803591914161515,-0.0006371280682359805,-0.009030333995430203,21.209999,21.209999,21.209999
1990-04-06,0.7569,0.7598,0.7425,0.7483,1873400,LOW,-3.0,0.2454144368827035,-0.011427177228808982,0.7606428571428572,0.7437285714285713,0.7281962150063634,0.7537312968663167,0.025535081859953235,0.029154396617066168,0.8020373646627036,0.685419778194439,0.7518157130705297,-0.25170000000000003,0.0015684877066644528,0.015720392548554115,0.02689395303773578,0.022968683195738786,33.90757534258805,27.89964754931311,5.455291567688208,0.28188000380530637,0.006106208107190184,-0.0014700728927688022,0.004265642181792735,-0.008066837181311206,21.76,21.76,21.76
1990-04-09,0.7484,0.7542,0.7455,0.7542,2387400,LOW,-1.0,0.19447633699818243,0.007853617737943908,0.7581857142857144,0.7467619047619045,0.7301319847516964,0.753803405751931,0.02367142100023467,0.02568283473450573,0.798127574230916,0.6953962352928931,0.7534052376901766,-0.24580000000000002,0.0005235745158629272,0.014640368530067458,0.02598343671023734,0.02232784115883483,33.799080305650286,27.692586758635354,5.481329434935968,0.5121773989949238,0.006290005903585447,0.0009348440511955846,0.005854780483492906,0.002634000659513825,22.299999,22.299999,22.299999
