dt,open,high,low,close,volume,symbol,dt_diff,RVOL,logreturns,ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,momentum,mean,std,var,var_t,fft_5,fft_10,fft_100,fft_1000,r_fft_100,r_fft_500,r_fft_1000,r_fft_1500,High,Low,Adj Close
1990-01-30,0.4668,0.4696,0.4418,0.4557,49160400,ORCL,-1.0,0.7415497637559149,-0.024066202142564053,0.44854285714285724,0.4545047619047618,0.4510672942863269,0.45081627639057453,-0.0002510178957523812,0.020993013248772962,0.4964907884023077,0.4125187354072159,0.4577004732022432,-0.5443,-0.00040837289511218197,0.036069296347693076,0.06571337127970084,0.056707125364507456,21.136812453240083,22.337734525439355,1.4287941010555325,1.2294355148483007,0.002801547830100916,0.0004165381804364949,0.021728167226034035,0.009235550039684228,27.25,27.25,27.25
1990-01-31,0.4557,0.4807,0.4557,0.4779,50072400,ORCL,-1.0,0.510042143230054,0.04756680731427565,0.4548857142857144,0.45172380952380936,0.4535029106203979,0.45509135318134686,0.0015884425609489772,0.020993013248772962,0.49370983602135526,0.40973778302626346,0.47116682440117685,-0.5221,0.006500647290901066,0.03453928220953554,0.056034195284225374,0.04740998298147454,21.076717382431482,22.211117862457098,0.6780251911151612,1.428114569045986,0.002826379621164707,0.0016583935064725874,0.0038733312895502664,0.014191309064439533,25.360001,25.360001,25.360001
1990-02-01,0.4779,0.4779,0.464,0.4696,33127300,ORCL,-1.0,0.44842648354859366,-0.017520237070225764,0.46084285714285717,0.45132857142857125,0.4549400553194682,0.45737237006827675,0.0024323147488085617,0.0191999581962264,0.48972848782102407,0.4129286550361184,0.4701222748003812,-0.5304,0.0057646317635881164,0.0349508307772091,0.05751533703435195,0.04878836399097604,21.016616307039552,22.084467339343835,-0.017955646077628746,0.9303260052625223,0.0028280928452539132,0.003932025315230711,-0.013845904252412965,0.005755677293983229,24.870001000000002,24.870001000000002,24.870001000000002
1990-02-02,0.4696,0.4752,0.4668,0.4724,37184600,ORCL,-3.0,0.40845143608618273,0.005944815809320492,0.46362857142857145,0.45040476190476175,0.45647552750045683,0.45972704130211656,0.0032515138016597223,0.019625490272119364,0.48965574244900045,0.41115378136052305,0.4716407582667991,-0.5276000000000001,0.007901613853404347,0.03382454024824351,0.05333915793704046,0.04489341160177765,20.956509694322158,21.957786738144588,-0.6586433844522401,0.14404560324621715,0.0028060865797609243,0.006852103048991377,-0.02120438413183952,-0.0137784025362722,24.32,24.32,24.32
1990-02-05,0.4724,0.4724,0.4474,0.4557,42124400,ORCL,-1.0,0.44350929645049053,-0.03599138605337038,0.46442857142857147,0.4500095238095237,0.456408258547342,0.459097835396776,0.0026895768494339944,0.018300183346795052,0.4866098905031138,0.41340915711593357,0.46101358608892046,-0.5443,0.007289518931318625,0.0345723623581629,0.05530521666284116,0.046672744483030965,20.896398011607154,21.831079840945495,-1.2437765532854714,-0.354389423580516,0.0027598927494473895,0.009920892953703261,-0.013900074642721345,-0.023624955303898867,24.540001,24.540001,24.540001
1990-02-06,0.4501,0.4501,0.4363,0.4418,35709100,ORCL,-1.0,0.36971266714377504,-0.030977407283820035,0.4628428571428572,0.4481571428571427,0.45515699185825376,0.45640159992410084,0.001244608065847086,0.018199404270180734,0.4845559513975042,0.4117583343167812,0.4482045286963018,-0.5582,0.0004238585273896941,0.03082480063833048,0.05538575684427773,0.047689024084106496,20.83628172628625,21.704350429678655,-1.773335826339039,-0.23506060032877735,0.0026891808811347366,0.012614454330736121,0.004186561804231871,-0.007879494065679775,24.690001000000002,24.690001000000002,24.690001000000002
1990-02-07,0.4418,0.4807,0.4307,0.4752,127147600,ORCL,-1.0,0.5480663715634823,0.07287847706241835,0.4640428571428572,0.4489523809523807,0.456854116799768,0.45932580846521165,0.0024716916654436427,0.018870497022991633,0.48669337499836396,0.41121138690639747,0.4662015095654363,-0.5247999999999999,0.003617732516636544,0.03565357613148401,0.06093458669766077,0.05203214315396377,20.776161305808845,21.577602285927032,-2.2475413070536896,0.3745756706840758,0.002593762095359398,0.014469430169920453,0.023619584199684487,0.023416993800737723,24.290001,24.290001,24.290001
1990-02-08,0.4752,0.4946,0.4724,0.4835,85229200,ORCL,-1.0,0.5731161629142253,0.017315546844913876,0.46801428571428577,0.4513333333333331,0.4590866694047862,0.46307983521278495,0.003993165807998744,0.01974205436438455,0.4908174420621022,0.41184922460456397,0.47773383652181256,-0.5165,0.0031335149553049463,0.035396964368222074,0.060954197724289096,0.05211582830675165,20.716037217675957,21.450839190729532,-2.6668485333907923,1.0132705969726454,0.002473592304381418,0.015156301365033717,0.03507036365106706,0.042930968927420196,23.77,23.77,23.77
1990-02-09,0.4835,0.5002,0.4779,0.5002,45633500,ORCL,-3.0,0.5911839052215196,0.033956703550169554,0.47120000000000006,0.45464285714285685,0.4624982587180972,0.46883593614308444,0.006337677424987254,0.02089453403719685,0.49643192521725055,0.41285378906846315,0.4927112788406044,-0.4998,0.006622444525423354,0.03570313926168735,0.058019610848588955,0.04910479174495213,20.655909929434042,21.32406492438612,-3.0319432335110448,1.2334096143564814,0.0023287745904555374,0.014527914210890024,0.0343975987590206,0.03614434628699967,23.690001000000002,23.690001000000002,23.690001000000002
1990-02-12,0.5002,0.5085,0.489,0.5057,49937900,ORCL,-1.0,0.5664718025842591,0.010935589642418808,0.47635714285714287,0.45874285714285684,0.4660514992698864,0.47454535582167284,0.008493856551786416,0.0204678303429398,0.49967851782873646,0.4178071964569772,0.5013704262802015,-0.49429999999999996,0.010270120791022725,0.03286841378119359,0.049239543278765056,0.04103253489960954,20.595779908668863,21.197283266263124,-3.3437348708537535,0.9140359004290411,0.0021595607429680417,0.012636773592175368,0.02413431469627068,0.01658942093524393,24.379998999999998,24.379998999999998,24.379998999999998
1990-02-13,0.5057,0.5168,0.4974,0.5113,37949700,ORCL,-1.0,0.5594540445197037,0.011012894000016149,0.48191428571428574,0.46363809523809496,0.46974290900225724,0.4802319631084707,0.01048905410621348,0.022603635012746787,0.5088453652635885,0.4184308252126014,0.5079901420934004,-0.4887,0.011871131910878829,0.032232587328533784,0.046487341266146134,0.03843909421509748,20.535647622999345,21.07049799459861,-3.6033490242843262,0.32308835075346387,0.001966351937882863,0.009720133909666731,0.010858942650113244,0.007017039295346593,23.76,23.76,23.76
1990-02-14,0.5113,0.5307,0.5085,0.5252,50581700,ORCL,-1.0,0.40799291858556813,0.026822640342687554,0.49184285714285714,0.46774285714285685,0.4742334346568386,0.48718326969637704,0.012949835039538449,0.026003155172927908,0.5197491674887127,0.415736546797001,0.5194633806978002,-0.4748,0.009873852791098188,0.03010920101744494,0.04464013896663834,0.03712208632543556,20.47551354007146,20.94371288630802,-3.8121186557662536,-0.09791139349326657,0.0017496985478974818,0.006157316416907781,0.0005838151549602243,0.010465191721304438,22.049999,22.049999,22.049999
1990-02-15,0.5252,0.5335,0.5224,0.5307,38003900,ORCL,-1.0,0.35782752126704237,0.010417747405208067,0.5045428571428571,0.47158095238095205,0.47877437296809283,0.49390527359583697,0.015130900627744137,0.029384877510648045,0.5303507074022481,0.41281119735965593,0.5269544602326001,-0.46930000000000005,0.010981807302330811,0.029779377991338566,0.04293502580890902,0.03549932762377804,20.415378127552035,20.816931716789846,-3.9715743244459834,-0.057505670569426695,0.0015102990767538777,0.002408002547490728,-0.004633405036347625,0.008839700533085883,19.709999,19.709999,19.709999
1990-02-16,0.5307,0.5363,0.5029,0.5085,44166400,ORCL,-4.0,0.4164691143562557,-0.042731674345234616,0.5092999999999999,0.4738285714285711,0.481149783884275,0.4961583082241965,0.015008524339921503,0.0300948128945487,0.5340181972176685,0.4136389456394737,0.5146514867441999,-0.49150000000000005,0.007719590995096419,0.03286119679341789,0.0517770064107207,0.04357180006191389,20.355241853122624,20.690158259731586,-4.083433412073913,0.38829162913665954,0.0012489982162517958,-0.0010572029317627832,-0.00678488310876968,-0.009236612532857577,20.780001000000002,20.780001000000002,20.780001000000002
1990-02-20,0.5002,0.5002,0.4752,0.4974,30764900,ORCL,-1.0,0.5029246263151603,-0.022070684119310235,0.5112857142857142,0.4759476190476188,0.4824408223958914,0.4963498911847141,0.013909068788822698,0.028836729137827356,0.5336210773232735,0.41827416077196405,0.5031504955814,-0.5025999999999999,0.0042329087304602275,0.033076128110827815,0.055652830986339365,0.047393957821279455,20.29510518447339,20.563396286915836,-4.149588430286165,0.8964172209320586,0.0009667840296406621,-0.0038222288071111435,-0.009096153051325367,-0.029272372996233587,22.780001000000002,22.780001000000002,22.780001000000002
1990-02-21,0.4974,0.5085,0.4807,0.4974,37125900,ORCL,-1.0,0.5428120964961282,0.0,0.5108857142857143,0.4789904761904759,0.4836229391894847,0.49651184226366274,0.01288890307417806,0.026571343388577195,0.5321331629676302,0.4258477894133215,0.49931683186046666,-0.5025999999999999,0.005837322206631164,0.032176843062245664,0.052420223600344665,0.044385895494808925,20.234968589296916,20.436649568026574,-4.172094485404813,1.0973015739703602,0.0006647842701920963,-0.005576966762796928,-0.012698909730751223,-0.02805843051791873,23.889999,23.889999,23.889999
