logreturns,var_n_01,var_n_025,var_n_05,var_n_1,var_n_9,var_n_95,var_n_975,var_n_99,var_t_01,var_t_025,var_t_05,var_t_1,var_t_9,var_t_95,var_t_975,var_t_99
-0.023474287,-0.04178202468555714,-0.033480610301408274,-0.026811728319774637,-0.01954282970434139,0.027710657206234432,0.034979555821667674,0.04164843780330132,0.04994985218745017,-0.040393563534944624,-0.029893909052703137,-0.02255089536973916,-0.015424248165535757,0.023592075667428804,0.030718722871632197,0.03806173655459617,0.04856139103683765
-0.02824223,-0.03444804846267643,-0.02731453909387617,-0.021583885268638373,-0.015337629633807935,0.02526788359400014,0.03151413922883057,0.03724479305406837,0.044378302422868623,-0.03325492740716152,-0.024232442548606382,-0.017922498742097236,-0.011798481366007106,0.02172873532619931,0.027852752702289436,0.03416269650879858,0.04318518136735371
-0.01161432,-0.033480722736302086,-0.026746939136985073,-0.02133740215501576,-0.01544115507991916,0.022889030650425017,0.02878527772552161,0.03419481470749093,0.040928598306807944,-0.03235445671233346,-0.023837546590301347,-0.01788118034335176,-0.01210032214346611,0.01954819771397197,0.02532905591385761,0.031285422160807194,0.0398023322828393
-0.024976974,-0.03497516824371059,-0.02825335056158632,-0.022853426313769003,-0.016967656855484403,0.021294416227390922,0.027180185685675515,0.032580109933492835,0.0393019276156171,-0.03385090280967981,-0.025349127400984692,-0.01940334573158566,-0.013632760228070345,0.017959519599976867,0.02373010510349217,0.029675886772891208,0.03817766218158632
-0.026241116,-0.04309708765777539,-0.034777851396152006,-0.028094652336479762,-0.020810148498309252,0.02654478448097169,0.0338292883191422,0.040512487378814445,0.04883172364043782,-0.04170564412140104,-0.03118344884432795,-0.023824671084064747,-0.016682724300933403,0.022417360283595845,0.02955930706672718,0.03691808482699039,0.04744028010406347
-0.00059826503,-0.034825601951537805,-0.027822200710987684,-0.022196068321736526,-0.0160637381879749,0.02380117079449317,0.029933500928254787,0.03555963331750595,0.042563034558056066,-0.03365424149887289,-0.0247963179808255,-0.018601461406670437,-0.012589140145841341,0.020326572752359613,0.0263388940131887,0.032533750587343764,0.04139167410539115
0.011062602,-0.02775890735408059,-0.02183180125655584,-0.017070302886773362,-0.011880400141032893,0.02185799881562825,0.02704790156136871,0.0318093999311512,0.03773650602867594,-0.026767563113856134,-0.01927094114479245,-0.01402812122267524,-0.008939784260048633,0.01891738293464399,0.024005719897270593,0.0292485398193878,0.036745161788451476
-0.044512693,-0.036335705670997,-0.02878636609358666,-0.022721658038877574,-0.016111292447869945,0.026861218307142425,0.03347158389815005,0.03953629195285914,0.04708563153026947,-0.0350730320999458,-0.025524604486117305,-0.018846838590323226,-0.012365837232257367,0.023115763091529847,0.029596764449595702,0.036274530345389785,0.045822957959218265
0.02025039,-0.03353990466918344,-0.02642257387669541,-0.02070491699523903,-0.014472827672980592,0.02604059351982908,0.03227268284208751,0.037990339723543896,0.04510767051603192,-0.03234948958026564,-0.02334746743414091,-0.017051834382106702,-0.010941706085183814,0.022509471932032305,0.028619600228955187,0.03491523328098939,0.043917255427114124
-0.03137768,-0.03230757419883782,-0.025502707953916057,-0.020036067236059815,-0.014077578653635948,0.024657225218656032,0.030615713801079893,0.03608235451893614,0.0428872207638579,-0.031169419947766862,-0.02256260409485108,-0.01654336158724241,-0.010701479814940386,0.021281126379960474,0.02712300815226249,0.033142250659871156,0.04174906651278693
0.007115249,-0.03729777230722725,-0.029606393778899655,-0.023427579746988544,-0.01669284176762846,0.027088186114390164,0.03382292409375024,0.04000173812566136,0.04769311665398895,-0.0360113434131639,-0.026283264133153204,-0.01947985747030585,-0.012876917428762989,0.023272261775524695,0.029875201817067546,0.0366786084799149,0.0464066877599256
-0.012105873,-0.03229416087153477,-0.025402515077060216,-0.019866160627590727,-0.013831685988044271,0.025397086275553236,0.03143156091509969,0.036967915364569184,0.04385956115904373,-0.031141491422518208,-0.022424916716853878,-0.016328913515936478,-0.010412532852037595,0.021977933139546563,0.02789431380344544,0.033990317004362836,0.04270689171002716
0.007196629,-0.029854583184464344,-0.023538354689691784,-0.018464257620028585,-0.012933630857427866,0.023019738856514246,0.028550365619114962,0.03362446268877817,0.03994069118355072,-0.02879815504167233,-0.02080937006832173,-0.015222352184182063,-0.00979995926719562,0.019886067266282004,0.02530846018326844,0.030895478067408107,0.038884263040758704
0.026251366,-0.03944241117627943,-0.03153422042337901,-0.02518123183868174,-0.018256648369616216,0.02675852265257234,0.03368310612163786,0.04003609470633513,0.04794428545923555,-0.03811971910143825,-0.028117415061645716,-0.02112222721526596,-0.014333156942397111,0.022835031225353238,0.029624101498222078,0.03661928934460183,0.04662159338439436
-0.018213172,-0.03768723158430834,-0.02970821218243236,-0.02329832390822695,-0.016311721336795634,0.029106622022344417,0.03609322459377573,0.04250311286798114,0.050482132269857115,-0.036352694548325265,-0.026260805848408092,-0.019202966284660727,-0.012353090366358822,0.025147991051907605,0.0319978669702095,0.03905570653395687,0.049147595233874034
0.012319853,-0.03795417375687044,-0.030148028233487258,-0.023877016955420854,-0.01704178650419357,0.02739252049963119,0.03422775095085847,0.04049876222892488,0.04830490775230806,-0.03664854780865515,-0.02677531125481556,-0.01987038774208423,-0.013168922107965712,0.023519656103403338,0.030221121737521846,0.037126045250253176,0.04699928180409276
-0.06297435,-0.03575861297934637,-0.028337742177157996,-0.022376238595883727,-0.015878363052851594,0.026362875016874707,0.03286075055990684,0.03882225414118111,0.046243124943369476,-0.03451742973654191,-0.025131489079791857,-0.01856735968043184,-0.012196646448545855,0.022681158412568972,0.029051871644454948,0.03561600104381497,0.04500194170056502
-0.00054628315,-0.03344985822069253,-0.0269455717622348,-0.021720399669992625,-0.01602510527262565,0.02099873196819898,0.026694026365565948,0.031919198457808134,0.038423484916265856,-0.03236197700792804,-0.02413533556630243,-0.018381970941507727,-0.012798132794347201,0.017771759489920533,0.02335559763708105,0.029108962261875752,0.03733560370350136
0.02072082,-0.03964711343331835,-0.03130569216732236,-0.024604670942766336,-0.017300741433245736,0.03018047349814852,0.037484403007669115,0.04418542423222514,0.05252684549822112,-0.038251959318236065,-0.027701704380289044,-0.020323302881541386,-0.013162310585621381,0.026042042650524167,0.033203034946444165,0.04058143644519182,0.05113169138313883
0.018513534,-0.035066357941901986,-0.027734501771867023,-0.021844507459856936,-0.015424575060784547,0.02630997203308317,0.03272990443215555,0.038619898744165645,0.0459517549142006,-0.0338400613780065,-0.02456670706810871,-0.018081315791688778,-0.011787020614833391,0.022672417587132017,0.028966712763987396,0.03545210404040733,0.044725458350305114
-0.016806025,-0.03752592036405658,-0.029506965146747867,-0.023064994720316718,-0.01604342348209297,0.02960224337211525,0.03662381461033899,0.043065785036770145,0.05108474025407885,-0.036184700682981887,-0.026042301782273014,-0.01894913752320639,-0.012064977773768446,0.025623797663790727,0.032507957413228664,0.039601121672295285,0.04974352057300415
-0.016664295,-0.035824764266112336,-0.028492237790637975,-0.02260170499353846,-0.016181185660474474,0.025557176960222895,0.031977696293286874,0.037868229090386396,0.04520075556586075,-0.034598355589501,-0.02532415347524872,-0.018838169280367897,-0.01254329865576393,0.021919289955512355,0.02821416058011631,0.03470014477499714,0.043974346889249415
0.018827328,-0.036685183353692384,-0.029258163990614858,-0.02329172100684492,-0.016788461650444855,0.025487775387896885,0.031991034744296945,0.03795747772806689,0.04538449709114441,-0.03544296859235025,-0.026049251956917763,-0.0194796843673811,-0.013103693184984378,0.021803006922436412,0.028178998104833125,0.034748565694369786,0.04414228232980227
-0.051386837,-0.04035440909425093,-0.03229167082413805,-0.025814527594804293,-0.018754618965242113,0.027140270710144247,0.03420017933970641,0.040677322569040185,0.048740060839153054,-0.039005871128511824,-0.028808094180019492,-0.021676200859601605,-0.01475445322476441,0.023140104969666547,0.030061852604503732,0.03719374592492162,0.047391522873413944
-0.041979674,-0.03426645370358551,-0.027393740967003016,-0.021872596254427838,-0.01585469981131021,0.02326630129885737,0.029284197741974993,0.03480534245455018,0.041678055191132664,-0.03311695170864502,-0.024424323407126025,-0.018345067307134123,-0.012444940280385078,0.01985654176793224,0.025756668794681276,0.03183592489467318,0.04052855319619217
0.017801182,-0.03159230155511521,-0.02495400007034236,-0.01962116796344442,-0.013808527100264426,0.0239781533138746,0.029790794177054585,0.03512362628395253,0.04176192776872538,-0.030482007853638707,-0.02208586324507602,-0.016213955283809645,-0.010515066753534242,0.020684692967144418,0.026383581497419813,0.032255489458686185,0.040651634067248865
0.040992666,-0.030785765150393156,-0.024687821534224885,-0.019789082063450727,-0.01444959027838907,0.02026125362289152,0.025600745407953172,0.030499484878727334,0.0365974284948956,-0.029765848849218193,-0.022053150698092935,-0.01665921624510003,-0.011424217435515643,0.017235880780018094,0.022470879589602477,0.027864814042595377,0.035577512193720635
