"logreturnsv","VARv"
-0.013526148979409,-0.0204877458879588
0.00293717915809566,-0.0200570750185177
-0.0122405899922313,-0.0197278180970067
-0.0146214390388675,-0.019342331292433
-0.00660511777241712,-0.0190937318281389
0.0144962395761725,-0.0190168156281506
0.00804899874488374,-0.0185960377429125
-0.0166098381760822,-0.0184448956209524
0.0147411924001251,-0.0184611467736664
-0.0169768293697334,-0.0181583441689176
0.0122346092887513,-0.0180830388919557
-0.00543148262066939,-0.0178127611484824
0.00377191483368033,-0.0178983597829434
0.0122160766408905,-0.0178154907787405
-0.0165438867582175,-0.0178972122277073
-0.000333685560073071,-0.0177071193269585
0.00322097240763064,-0.0173610996949683
-0.00902261759963707,-0.0169962057116312
0.0325840603912351,-0.0168964301696242
0.00755290599593117,-0.0170109476750864
-0.0248135486355068,-0.0166440734535104
0.00450773123252279,-0.0162964878711485
-0.00770844032778673,-0.0161070127704915
-0.0163837601809256,-0.017631102477216
-0.037671178265037,-0.0173976012859086
0.00952277548112423,-0.0181004610458676
0.0282607686472813,-0.0177102740055318
0.00816879157782679,-0.017427985023748
0.0209535676671555,-0.0175813127282884
0.0111781510113804,-0.0197811304485661
0.00774030955428895,-0.019408751415058
-0.00817208849018503,-0.0202707304833971
0.00710062154957569,-0.0199584942501965
-0.00128727758604175,-0.0202118338276227
-0.00732604009207272,-0.0199884418298027
0.00140472225811017,-0.0196423090388266
0.0155357493347239,-0.0193054903493099
-0.00757700652916959,-0.0189361301722444
-0.00504753259809565,-0.0185150006395905
0.0115608224010755,-0.0182066966930083
0.00339991827721864,-0.0178028599295576
0.00760781353261031,-0.0178224829187884
-0.00105318598465853,-0.0175143981344637
-0.00867822146556563,-0.0171917445713444
0.00625167599048293,-0.0170322884938159
0.0148880921483769,-0.01668571187613
-0.0118295019877639,-0.0164277734870514
0.0101630085284441,-0.0160722618311664
0.00654581795941933,-0.0158885664335015
0.00165562951726095,-0.0156026995199421
-0.00196636544601336,-0.0157162280040144
0.00124236479381601,-0.0156321171311577
0.00464516964293971,-0.0154618486437522
0.00154360720127666,-0.0152266797753104
0.00195182146303097,-0.0149080777952928
-0.0117684851575071,-0.0146026334404006
0.00683020351692409,-0.0142962268921259
0.00401420949720421,-0.0140392265210964
0.00614441257234155,-0.0137521073392963
0.0152984088960428,-0.0134746120203442
-0.00312169832078713,-0.0135337127860164
0.0105343336849586,-0.0133318626391831
-0.00329884839572081,-0.013099307494676
-0.0124938652891409,-0.0129215082335725
0.00202572742218976,-0.0132246694037775
-0.0239618263557997,-0.012970412698907
0.00516850437315863,-0.0129488024403259
-0.0069318988449405,-0.0127091740248209
0.00455770418131607,-0.0128735002643363
-0.000930569265312542,-0.0126160423657862
-0.0002069108221745,-0.0137567823582115
0.0111123686964048,-0.0134970676638685
0.00255480185968437,-0.0133337069165557
0.00934586241823787,-0.0130947063694979
-0.00517006575099277,-0.0128315894314252
-0.0126829970542248,-0.0125745136631395
0.00215927285582307,-0.0126104516510235
0.00502024516281274,-0.0123798624433946
0.00885186631499302,-0.012346575211521
-0.00152060447973046,-0.0121645955137405
-0.0146137187597484,-0.0123826064974401
-0.00702482227677326,-0.0121398478604245
0.00938974034983886,-0.0119613349042769
0.0241489007793083,-0.0119315786250159
-0.000200521356195971,-0.011704034190098
0.0119606728369916,-0.0120765742728626
-0.00287741429863786,-0.0120206815453828
0.00841047850859589,-0.0119774939858535
0.00344268278842463,-0.0132223845923722
-0.018432788263727,-0.0129555546266425
0.00657962696670644,-0.0130179102029652
-0.0112916513250596,-0.0127693937799219
0.00840593361527553,-0.0126653296397761
-0.023594560961258,-0.0124446938962702
-0.00583271031950172,-0.0130462920603792
-0.00566048956467391,-0.0128432899540144
-0.0148690028191627,-0.0128924080423191
-0.0140305060186217,-0.0127632713631634
-0.00703627636463633,-0.0138024460888696
0.00171031575630565,-0.0136535073110792
-0.00610639853429529,-0.0134672097356452
-0.000107463328243185,-0.0137528023765631
-0.00506384748513522,-0.0140027623795057
0.00129533696868478,-0.0138674571783774
-0.00183555631087007,-0.0135820119700598
-0.00173066565641999,-0.0133969774471106
0.000757534801660853,-0.0131246851106081
0.00324009355713528,-0.0129294928657207
0.0173173755761589,-0.0126695311510777
-0.0135504874110755,-0.0124273001941944
-0.00322789176331018,-0.0121933079705082
-0.0093114574894253,-0.011953785538852
0.00639741948757511,-0.0117435673550395
-0.00389864041565691,-0.0122836764138535
-0.00511287488577228,-0.0124560793618424
-0.00722419954461184,-0.012259405646511
-0.0171739858952682,-0.012267328712436
-0.00011176306242433,-0.0121012318378902
0.00546175353160994,-0.0119028628540842
0.00310766065863444,-0.0117584252676562
-0.00511055439596309,-0.0116986356739123
-0.00323534615901888,-0.0123179424208083
0.00501589414779424,-0.0120810930548717
0.00753215789643047,-0.0119121497366468
0.0139172702738017,-0.011705941768858
-0.00775663472749777,-0.0115552596312132
-0.000219370407812391,-0.011376317247351
0.0113439261850647,-0.0112150552047279
-0.0058740514815705,-0.0111605693914212
0.0128992087177373,-0.0114942934274786
0.00107642636873795,-0.0114173644655862
-0.00398857856432855,-0.0112036360353655
0.0121317715326077,-0.0113261030497306
-0.00181575483799179,-0.011195937967354
-0.00374873250017593,-0.011393832700837
-0.00225600353512512,-0.0111840989847994
0.00472103881152286,-0.0110256595361382
0.000962927373393541,-0.0111923266733866
-0.000427853252863208,-0.0109875189449732
-0.00418119076040124,-0.0108345610902085
-0.0263430929213877,-0.0106588092246625
-0.00198741370483813,-0.0105167088046927
-0.0120081496283966,-0.0103292345188729
0.00702226594091648,-0.0101467247942524
-0.00713412902062416,-0.0100327517712467
0.00824425346855762,-0.0119234397792403
0.0477699527967719,-0.0117350522679892
-0.00647320135866636,-0.011921971954189
-0.00480231433576694,-0.0117814218695811
0.00416333667824365,-0.0116860422708917
-0.00191938638580424,-0.0116087798753062
0.00277126589637788,-0.016511689511125
-0.00351868998755034,-0.01617945839151
-0.0011756534245686,-0.0158903650236318
0.0044814415590686,-0.0155720247369045
0.00148936197743588,-0.0152462364372525
-0.000212630236820388,-0.0149318481580182
-0.000106332075170634,-0.0146444268806677
-0.0037287637087724,-0.0143424477797489
-0.00192307751574106,-0.0140781049307581
0.010319789441751,-0.0137894700431784
-0.00754319645757295,-0.0135049164924741
-0.000960256142072069,-0.0132283540759563
-0.035529838540187,-0.0129992949773743
-0.00554571075259336,-0.0127520556015263
-0.0020040086867148,-0.0127339442780475
-0.00312535135523806,-0.0126084577979189
0.00657420608380299,-0.0123650319111733
-0.000333240769537113,-0.015076989929242
0.00509752876865566,-0.0148978856371876
-0.00520863370738489,-0.0145980481446792
0.0027739268827256,-0.0143190861843199
-0.00544415543860399,-0.0140991284925219
-0.017192400540373,-0.0138055796152696
0.00565100961323317,-0.0135709517430518
-0.0121323558565836,-0.0133561714990856
-0.0164475500264301,-0.0130934256702095
0.00785495548513548,-0.0129044566098374
-0.000345244263743716,-0.0134092042770387
-0.0106457844113157,-0.0131759602598156
0.0092636141843645,-0.0132577218769499
0.00299229133386003,-0.0137086187649863
0.00332702653018213,-0.0135211143836661
0.000343544234699067,-0.0132436299098046
-0.00747001117686619,-0.0132622396846886
0.0070119259650081,-0.0131521462806752
-0.00413223728491108,-0.0129099837167478
-0.0070410633132143,-0.0126740592448585
-0.00627471266255775,-0.0124205793669858
-0.0215619546324417,-0.0123288549068812
-0.0100551481614604,-0.012182274255235
-0.0002406449295691,-0.0119852680533448
0.00336377059124793,-0.0119058445225699
-0.00107997850540098,-0.0118073160511482
0.00502995072471535,-0.0128453329768046
-0.00502995072471535,-0.0129265205256846
0.0124091796393007,-0.012669627751858
0.00602945610993189,-0.0124383810162363
0.0090349690579119,-0.0121954170312266
-0.0243568437129911,-0.0120102080024568
0.00608557453556813,-0.0118432737402021
-0.0092023356297215,-0.0119744044080627
0.0153693380970932,-0.0118507492008654
0.00118161422232177,-0.011837627432777
0.00682596507039968,-0.0130729555422686
-0.00682596507039968,-0.0128496775064218
0.0018876834298176,-0.0127969845578908
-0.00437068795707685,-0.0130438173863356
-0.0449146482947684,-0.0127876268140632
0.00887579791396842,-0.0126361568841974
-0.00776200533548987,-0.012497355723079
0.00591936615556854,-0.0122518193965398
-0.0286874249617997,-0.0120652472486447
0.008943814736325,-0.0164060099500362
0.0130818535384076,-0.0161105714731899
-0.125798737070156,-0.0158745185889579
0.0403052973270057,-0.0155834052725805
0.00939352049412712,-0.0168478684883573
-0.0287243701909921,-0.0165649990863013
0.0120236453290232,-0.0165411284859599
-0.0127111668411519,-0.0353564445704981
-0.00634747543074354,-0.0354334497301074
-0.00402247577535331,-0.0347175830501065
-0.00306236319503306,-0.034643570577044
0.00222810285743691,-0.0339136583381177
-0.00824084557553029,-0.033256064833522
0.000981285562725809,-0.0325259714571164
0.00531024165675476,-0.031781703735949
0.00970881412696123,-0.0310468474725726
0.0145247826193042,-0.0303192964759281
0.0132434368021892,-0.0296831005166376
-0.00161225347297655,-0.0289866165837576
0.0110985962405854,-0.0283353721327283
0.00477581167751495,-0.0277790511282235
0.01809885469084,-0.0273826148978179
0.0139393067543612,-0.0269672916426836
-0.0305834233720796,-0.0263401942658151
0.0255721697111584,-0.0258651340069595
-0.00503649285727548,-0.0252969324669328
0.00529409203438291,-0.0251211781783064
-0.0149208087622066,-0.0248159277295002
-0.00853303503794844,-0.0253859007241324
0.0160861377516239,-0.0254725153150207
0.00465959942215655,-0.0248992924683905
-0.0011628659492473,-0.0243501560681534
0.000129274125963974,-0.0240808658737678
-0.0134038053346597,-0.0236546651230676
0.00444445176042407,-0.0234204404341292
0.00195452534695573,-0.0229203920975559
-0.00312907686861053,-0.0223962187716337
-0.000522466051592119,-0.0218834557131536
-0.00117654762248431,-0.0216598229309995
0.0180185055026776,-0.021181088743128
-0.00747908063961411,-0.02070466558565
0.0207513530562444,-0.0202527779012478
0.00958876890161608,-0.0197968798263559
-0.00617169286897479,-0.0193549395907089
0.0118062160085701,-0.0194251221846175
0.00124781648334604,-0.0190623098907226
-0.00212221538984814,-0.0192895922397502
-0.0075263777259833,-0.0190411414919786
0.0233957908506595,-0.0186736789115505
-0.00443787710604582,-0.0184648184781953
-0.00408542815220958,-0.018058293664992
-0.0139914837104884,-0.0176680602747195
-0.0037811993627006,-0.0173941370245751
0.00654502021751124,-0.0179209680593327
-0.0283752099010366,-0.0175434159219648
-0.00206718419866547,-0.0171973757107709
-0.0201182487496752,-0.017212298258273
0.011936916186313,-0.0168814779670831
0.00156351823382295,-0.0165786542861071
-0.0106014997242596,-0.017695367763388
-0.041507536467992,-0.0173373108871819
0.00873964322910759,-0.0177223375905065
0.00798975067513918,-0.0175200432841882
0.00390388864923352,-0.0171408082654145
0.00869512534648909,-0.0169832620526383
0.003589713354196,-0.0197301446385319
0.0156695549250516,-0.0193385543530065
0.00221859797364843,-0.01901521549994
-0.00039115979376092,-0.0186172445016836
0.00934586241823787,-0.018328194268681
0.000516662372640475,-0.0179455655471229
0.00296563946323403,-0.0179730187955475
0.000900842992520801,-0.0175893318386247
0.00500418058457619,-0.0172018996547777
0.00866578635690551,-0.016972313605116
0.00771033333754723,-0.0166016393827715
-0.000881778730687621,-0.0162531218111057
-0.0102603978225542,-0.01590166222848
0.00152671785379965,-0.015602783536575
0.00797725028064367,-0.0154189288088975
-0.00404398377481741,-0.0152174647778122
-0.00215503664565642,-0.0148941664938547
-0.000507743092908797,-0.0148204417385279
0.0029160084054034,-0.0145073718256788
-0.00418649517266445,-0.0143320480774973
-0.00382117392732351,-0.014065490134588
0.000510334280022562,-0.0137901926794595
-0.00678315776746796,-0.0135074498663576
-0.00205682036774402,-0.0132451285570622
-0.00206105959860281,-0.0130208493467909
-0.00867712496051087,-0.0128056746845892
-0.000780741744278224,-0.0125483769379325
-0.00260688364525574,-0.0124254984274194
-0.0019596322163693,-0.012199897276464
-0.00196347991610235,-0.0119769569005205
0.00235571369245857,-0.0119636313826677
0.00026140373956185,-0.0117382839781197
0.00130599470045123,-0.0115363870938275
0.00195579956730452,-0.0113328734019867
0.00104153114479733,-0.0111351578250001
-0.00443401874084426,-0.0109363716294732
-0.00576748223455059,-0.0107337451844085
-0.00223728460762551,-0.0105399184284936
-0.010862472683276,-0.010357659732397
-0.000266418011433345,-0.0101745892511004
0.000932152674193887,-0.0100640883536025
0.0094059115656977,-0.0100158083676504
0.004604362538152,-0.00986908582681391
-0.00262846780322512,-0.0101018312767366
0,-0.00993027078529003
0.009821332137113,-0.00975948013522177
-0.00614340864265905,-0.00985530661854138
0.00104835548849369,-0.00976024502218148
0.0203546276696382,-0.00961717333990539
-0.00192690662742745,-0.0094562574189363
0.00959761670140846,-0.0095906766081982
0.0261452801043225,-0.00954164521053392
-0.00198708460813179,-0.00938247122975259
0.00952682738986788,-0.0104852721832832
-0.00419546518658809,-0.0102991925097446
-0.00582875092281032,-0.0103657722355693
-0.0368652804090619,-0.012113912477144
0.00886496458895003,-0.0118776159267614
0.0177489446339738,-0.011862048234487
-0.000754242650463866,-0.0116733561234718
-0.000125762434926457,-0.0115613053161963
0.000502954870403194,-0.0147126459445069
-0.00188738653070519,-0.0144827683523616
0.0163641150831904,-0.0148696949467129
-0.0254734898154219,-0.0145547112448098
0.00329907671384255,-0.0142490405711196
-0.0169917853686536,-0.0139512083273976
-0.0358094526967108,-0.0136728375408465
0.0037323423759279,-0.0139640990301368
-0.0038658983026707,-0.0150076837353199
0.000267094018681746,-0.0146924922848678
0.01207792238705,-0.0150056205447372
-0.0111436547181594,-0.0173905488377447
-0.00615551254465263,-0.0170097854091548
0.00908611275051818,-0.0166669379099584
0.00172768997722805,-0.0163035943937866
0.000796389742118819,-0.0162167308374131
0.0187953222982475,-0.0160901278363254
0.00958929208915649,-0.0158456276875325
-0.00322935112400291,-0.0156428513593345
-0.0113201391000262,-0.0153145396990482
0.00326605555204917,-0.014988034996651
0.00351539975334614,-0.0153783349918482
0.0161158648122735,-0.0152734003775423
-0.000383754401894976,-0.0149658633908424
0.00217266364461999,-0.0149462039262235
0.0118029163831412,-0.0146391707471391
-0.00887092371607867,-0.0143550341480821
-0.0385386647421244,-0.0146087322583962
0.0134036172246441,-0.0143010982474816
-0.00405467823831884,-0.0140088393007499
0.00483755928039198,-0.0140182805986273
-0.0120720531813241,-0.0138886411545359
0.00250511041417756,-0.0167975673998978
0.0343009100744274,-0.0166407614393706
0.00469693024714246,-0.0163021025078327
0.00932819067094304,-0.015982938658004
-0.0121183002805783,-0.0159284198656081
0.00241009820472016,-0.0155883858263802
0.00189861458210494,-0.01747233041009
-0.011957908675492,-0.0171654317295783
-0.0119731073061997,-0.0169475546961889
-0.00090702954064259,-0.0168404662016467
-0.00637234746225879,-0.0164752811844394
-0.00641321483471291,-0.0161223429474003
-0.00249786496797988,-0.0160652395227885
0.00616759385694188,-0.0160555010924856
0.000130813002999552,-0.0157166563377239
0.00469790763551892,-0.0154720482298447
-0.00391338876683012,-0.0152467674164783
-0.00774129694208803,-0.0149439372035322
0.00341880674878592,-0.0146945285787573
-0.00170794234515625,-0.0143844208656676
0.000920023722646768,-0.0141243693233683
0.0232432719148177,-0.013865477946707
-0.00786035874939017,-0.0137374253615261
0.00798870374090299,-0.0134688477471798
0.0104686261813116,-0.0132008301483015
0.00228339563882329,-0.0129327541665713
-0.00291859860752197,-0.0139022381332459
0.000635202968698678,-0.0137169513057163
-0.014583858326418,-0.0135505420083588
-0.00802177933357306,-0.0135335918542457
0.0147004581528778,-0.0132714030961312
-0.00706535150569731,-0.0130243582008221
0.0108982423614048,-0.012760826426209
-0.00357690723726112,-0.0130449952606518
0.00332183772943839,-0.0129906336671014
-0.00127632435960479,-0.0131856048153713
-0.00242951337455199,-0.0130181325993065
0.00179073979805722,-0.0129995747760824
-0.00461125448840605,-0.0127622770107919
-0.0156566567544134,-0.0125245939546254
