logreturns,var_n_01,var_n_025,var_n_05,var_n_1,var_n_9,var_n_95,var_n_975,var_n_99,var_t_01,var_t_025,var_t_05,var_t_1,var_t_9,var_t_95,var_t_975,var_t_99
-0.023474287635299795,-0.03602347,-0.029857097,-0.024903387,-0.019503977,0.015596378,0.020995788,0.025949499,0.032115873,-0.034992106,-0.02719286,-0.021738397,-0.016444655,0.012537055,0.017830798,0.023285262,0.031084508
-0.028242229506894038,-0.037658248,-0.031192124,-0.025997614,-0.020335741,0.016470842,0.022132715,0.027327225,0.03379335,-0.036576748,-0.028398382,-0.022678776,-0.017127704,0.013262805,0.018813876,0.024533482,0.03271185
-0.011614320137351973,-0.038589694,-0.032157727,-0.026990656,-0.021358687,0.0152534805,0.020885449,0.02605252,0.032484487,-0.037513908,-0.02937874,-0.023689345,-0.018167594,0.0120623885,0.017584138,0.023273533,0.0314087
-0.024976974197871368,-0.041947372,-0.035268303,-0.02990272,-0.024054384,0.013964346,0.019812683,0.025178263,0.031857334,-0.040830255,-0.03238255,-0.026474582,-0.020740699,0.010650661,0.016384544,0.022292513,0.030740216
-0.02624111682721786,-0.045368306,-0.03844504,-0.032883283,-0.02682112,0.012587646,0.018649809,0.024211565,0.031134835,-0.044210345,-0.03545378,-0.029329803,-0.02338628,0.009152805,0.015096329,0.021220306,0.029976873
-0.0005982650492528662,-0.053310513,-0.045128718,-0.038555935,-0.031391785,0.015180778,0.02234493,0.028917713,0.037099503,-0.051942058,-0.041593708,-0.034356505,-0.027332552,0.011121545,0.018145496,0.0253827,0.035731047
0.011062601879828549,-0.061100535,-0.05148435,-0.04375926,-0.035339125,0.01939831,0.027818445,0.035543535,0.04515972,-0.059492167,-0.047329593,-0.0388236,-0.030568246,0.014627433,0.022882786,0.03138878,0.043551352
-0.04451269121035928,-0.06282202,-0.05292061,-0.044966385,-0.036296498,0.020064507,0.028734393,0.03668862,0.04659003,-0.061165947,-0.048642617,-0.03988433,-0.03138411,0.01515212,0.023652337,0.032410625,0.044933956
0.020250390228355286,-0.06703937,-0.056425605,-0.047899116,-0.038605474,0.021810412,0.031104054,0.039630543,0.05024431,-0.06526415,-0.051839836,-0.042451434,-0.033339668,0.016544607,0.025656372,0.035044774,0.048469093
-0.03137768060300061,-0.07031122,-0.059227526,-0.050323524,-0.0406184,0.022472423,0.032177545,0.041081548,0.052165244,-0.0684574,-0.05443872,-0.04463464,-0.035119448,0.016973473,0.026488662,0.036292743,0.050311428
0.007115248884684178,-0.066536844,-0.05632848,-0.048127666,-0.039189007,0.01891924,0.0278579,0.036058713,0.046267077,-0.06482943,-0.05191787,-0.042888064,-0.034124333,0.013854564,0.022618297,0.031648103,0.044559665
-0.01210587301453181,-0.062418945,-0.052787773,-0.045050643,-0.036617383,0.018205348,0.026638605,0.034375735,0.044006906,-0.06080807,-0.048626542,-0.04010729,-0.031839073,0.013427037,0.021695256,0.030214503,0.04239603
0.007196629032040214,-0.06504694,-0.054884285,-0.04672019,-0.03782155,0.02002652,0.02892516,0.03708925,0.04725191,-0.063347176,-0.05049342,-0.041504048,-0.032779552,0.014984524,0.023709016,0.032698393,0.045552142
0.026251365876752253,-0.06453097,-0.054668367,-0.046745323,-0.038109418,0.018030666,0.026666569,0.03458962,0.044452213,-0.06288139,-0.05040714,-0.041683182,-0.033216286,0.013137534,0.021604432,0.030328391,0.04280263
-0.01821317109683207,-0.06691225,-0.05668096,-0.048461735,-0.039503004,0.01873571,0.027694441,0.035913665,0.04614495,-0.065201,-0.052260447,-0.043210365,-0.034426957,0.013659663,0.022443071,0.031493153,0.044433706
0.012319852400782594,-0.06293483,-0.05327115,-0.045507904,-0.037046183,0.017961588,0.026423309,0.034186553,0.043850232,-0.061318513,-0.049095873,-0.04054787,-0.032251745,0.0131671475,0.021463271,0.030011278,0.042233918
-0.06297434933512225,-0.06260772,-0.05287249,-0.04505177,-0.036527395,0.018887658,0.027412035,0.035232756,0.044967987,-0.06097944,-0.048666302,-0.04005501,-0.031697456,0.014057721,0.022415273,0.031026568,0.043339707
-0.0005462831319995587,-0.058624756,-0.049504537,-0.042177882,-0.034192026,0.017722255,0.025708113,0.033034768,0.042154986,-0.057099346,-0.04556407,-0.037496783,-0.029667212,0.0131974425,0.021027016,0.029094301,0.040629577
0.02072082103867956,-0.05583162,-0.04707432,-0.040039215,-0.03237114,0.017477304,0.025145378,0.032180484,0.04093778,-0.054366905,-0.04329066,-0.035544395,-0.028026387,0.013132547,0.020650558,0.028396823,0.039473068
0.01851353439519965,-0.05426565,-0.045177948,-0.037877407,-0.029920021,0.021809185,0.02976657,0.03706711,0.046154816,-0.052745674,-0.041251525,-0.033213,-0.025411338,0.017300501,0.025102163,0.03314069,0.044634838
-0.016806024692233024,-0.0502606,-0.041507106,-0.034475055,-0.026810313,0.023016484,0.030681226,0.037713278,0.04646677,-0.048796523,-0.037725084,-0.029982187,-0.022467442,0.018673614,0.026188359,0.033931255,0.045002695
-0.01666429545485304,-0.056887556,-0.046850458,-0.038787235,-0.029998537,0.027134817,0.035923515,0.043986738,0.054023836,-0.055208784,-0.042513844,-0.03363553,-0.025018832,0.022155112,0.03077181,0.039650124,0.052345064
0.018827329038654028,-0.058328737,-0.048042193,-0.039778575,-0.030771459,0.027781801,0.036788918,0.045052536,0.05533908,-0.05660825,-0.043597803,-0.034498844,-0.025667997,0.02267834,0.031509187,0.040608145,0.05361859
-0.051386835381959095,-0.06454817,-0.05323874,-0.04415339,-0.034250606,0.030125182,0.040027965,0.049113315,0.060422752,-0.0626566,-0.048352398,-0.03834864,-0.028639656,0.024514232,0.034223218,0.044226974,0.058531176
-0.04197967288889437,-0.07122593,-0.058809984,-0.048835736,-0.037964076,0.032710165,0.043581825,0.053556073,0.065972015,-0.069149286,-0.053445574,-0.04246306,-0.03180416,0.02655025,0.03720915,0.048191663,0.063895375
0.017801181475826766,-0.07180762,-0.05946498,-0.049549613,-0.038742132,0.03151489,0.04232237,0.052237738,0.06458038,-0.06974324,-0.054132238,-0.043214556,-0.032618582,0.025391337,0.035987314,0.046904996,0.062516
0.040992666635932366,-0.07566069,-0.06277317,-0.052420072,-0.041135486,0.032223094,0.04350768,0.053860772,0.06674829,-0.07350517,-0.057205,-0.04580535,-0.034741603,0.02582921,0.036892958,0.048292607,0.06459277
0.02152371632995997,-0.07418614,-0.061730314,-0.05172402,-0.040817436,0.030083861,0.040990446,0.05099674,0.063452564,-0.07210283,-0.05634867,-0.04533087,-0.034637727,0.023904152,0.034597296,0.045615096,0.061369255
0.002621555979097856,-0.07703608,-0.06382695,-0.053215496,-0.041649297,0.033539973,0.045106173,0.055717632,0.06892677,-0.07482677,-0.058119833,-0.0464357,-0.035095852,0.026986532,0.038326383,0.05001051,0.06671745
0.04858265517906979,-0.08666566,-0.070861384,-0.05816514,-0.04432658,0.045634814,0.059473373,0.07216962,0.08797389,-0.08402229,-0.06403301,-0.050053343,-0.036485605,0.037793837,0.051361576,0.06534124,0.08533052
0.10655186823569897,-0.08961116,-0.07254822,-0.058840837,-0.043900166,0.053225797,0.068166465,0.08187384,0.09893678,-0.08675727,-0.06517603,-0.050083015,-0.035434734,0.044760365,0.059408646,0.074501656,0.096082896
0.013178027176153684,-0.092786,-0.07449549,-0.059801944,-0.043786384,0.06032721,0.07634277,0.09103631,0.109326825,-0.0897268,-0.06659292,-0.05041405,-0.034711916,0.05125274,0.06695488,0.08313374,0.10626762
0.025075356773412768,-0.09796191,-0.0780933,-0.062132,-0.04473462,0.06836188,0.08575927,0.101720564,0.12158918,-0.094638765,-0.069508895,-0.051934116,-0.034877203,0.05850447,0.07556138,0.09313616,0.11826603
0.0036389689322717795,-0.10966938,-0.087042786,-0.068865895,-0.04905357,0.0797419,0.099554226,0.11773112,0.14035772,-0.105884925,-0.077266775,-0.057252433,-0.037827842,0.06851618,0.08794077,0.107955106,0.13657326
-0.02080606439676469,-0.11583047,-0.09210213,-0.07304016,-0.052263115,0.08280378,0.10358082,0.12264279,0.14637114,-0.11186177,-0.08185011,-0.06086121,-0.04049078,0.071031444,0.091401875,0.11239077,0.14240244
0.0018368240784543133,-0.12351898,-0.098671384,-0.07871026,-0.05695317,0.08448478,0.10624187,0.126203,0.1510506,-0.11936306,-0.08793577,-0.06595683,-0.044625536,0.07215715,0.09348844,0.11546738,0.14689468
-0.0006330065648425531,-0.1182191,-0.09463389,-0.0756869,-0.055035196,0.079216935,0.09986864,0.11881563,0.14240085,-0.114274316,-0.0844437,-0.06358142,-0.043333866,0.06751561,0.08776316,0.10862544,0.13845606
-0.0072606845613085716,-0.10999757,-0.0877032,-0.06979318,-0.050271757,0.0766327,0.09615412,0.11406414,0.13635851,-0.10626869,-0.078070715,-0.058350235,-0.03921085,0.06557179,0.08471118,0.10443166,0.13262963
0.008684386267408861,-0.105618015,-0.08396171,-0.06656429,-0.04760157,0.075670816,0.094633535,0.11203095,0.13368726,-0.10199586,-0.07460493,-0.05544885,-0.036857236,0.06492648,0.083518095,0.10267417,0.13006511
0.023982751322910726,-0.09747879,-0.07722342,-0.06095142,-0.04321538,0.07208264,0.08981868,0.10609068,0.12634605,-0.09409096,-0.068471916,-0.050555028,-0.03316609,0.062033348,0.07942229,0.097339176,0.12295822
0.004196688085555954,-0.09115654,-0.07190597,-0.056441177,-0.03958497,0.06999348,0.08684969,0.10231449,0.121565044,-0.08793676,-0.063588604,-0.046560515,-0.030034188,0.060442697,0.07696903,0.093997106,0.118345276
0.001282440344555269,-0.09266136,-0.07373233,-0.058525845,-0.041951187,0.065796964,0.08237162,0.09757811,0.116507135,-0.08949536,-0.06555389,-0.048810225,-0.032559935,0.056405712,0.072656006,0.089399666,0.11334114
-0.004098823387218786,-0.092765376,-0.074123554,-0.059147783,-0.042824607,0.06328873,0.079611905,0.094587676,0.1132295,-0.08964741,-0.06606919,-0.049579576,-0.033575844,0.054039966,0.0700437,0.086533315,0.110111535
-0.004851041129787959,-0.092779055,-0.07439773,-0.059631236,-0.043536156,0.06109436,0.07718944,0.09195593,0.11033726,-0.08970466,-0.06645592,-0.05019673,-0.03441663,0.051974833,0.06775493,0.084014125,0.107262865
-0.006728329321828319,-0.08700476,-0.07008032,-0.056484193,-0.041664794,0.054672837,0.069492236,0.08308836,0.1000128,-0.08417403,-0.06276796,-0.047797453,-0.033268068,0.04627611,0.060805496,0.075776,0.09718207
0.007084460195945219,-0.0762331,-0.061926406,-0.050433233,-0.03790599,0.043530844,0.056058086,0.06755126,0.08185796,-0.073840216,-0.055745076,-0.043090098,-0.030808011,0.036432866,0.04871495,0.06136993,0.07946508
0.001454174432285349,-0.06830496,-0.05595995,-0.04604268,-0.035233125,0.03503739,0.045846947,0.055764217,0.06810924,-0.066240184,-0.050626185,-0.03970641,-0.029108396,0.028912662,0.039510675,0.05043045,0.06604446
0.025262348366558385,-0.063748255,-0.052337065,-0.04316998,-0.033178106,0.031776838,0.04176871,0.050935797,0.062346984,-0.06183966,-0.04740677,-0.03731301,-0.02751668,0.026115412,0.035911743,0.046005502,0.06043839
-0.0008595340949906216,-0.054667145,-0.044474915,-0.036287066,-0.027362537,0.030653857,0.03957839,0.04776624,0.05795847,-0.05296243,-0.04007128,-0.031055747,-0.022305869,0.025597189,0.03434707,0.043362603,0.056253754
0.0048159138326395725,-0.04497633,-0.036416333,-0.029539727,-0.022044409,0.026680972,0.03417629,0.041052897,0.049612895,-0.043544624,-0.032717917,-0.025146173,-0.017797539,0.022434102,0.029782737,0.03735448,0.048181187
0.014058492072707374,-0.03705769,-0.029720195,-0.023825672,-0.017400803,0.024365837,0.030790705,0.03668523,0.044022724,-0.03583045,-0.026549965,-0.020059586,-0.01376045,0.020725485,0.02702462,0.033515,0.042795483
-0.0030616996691588128,-0.030993247,-0.02465567,-0.019564424,-0.0140151065,0.02205977,0.027609088,0.032700334,0.039037913,-0.029933246,-0.021917464,-0.016311562,-0.010870844,0.01891551,0.024356226,0.029962128,0.03797791
