logreturns,var_n_01,var_n_025,var_n_05,var_n_1,var_n_9,var_n_95,var_n_975,var_n_99,var_t_01,var_t_025,var_t_05,var_t_1,var_t_9,var_t_95,var_t_975,var_t_99
-0.028968977799720182,-0.024710668,-0.020181594,-0.016543197,-0.012577442,0.013203036,0.017168788,0.020807186,0.02533626,-0.023953151,-0.018224768,-0.014218578,-0.010330435,0.010956027,0.01484417,0.01885036,0.024578743
0.004374956342142689,-0.02529162,-0.02081322,-0.017215531,-0.01329415,0.012197879,0.01611926,0.019716948,0.024195349,-0.024542578,-0.018878289,-0.014916922,-0.011072282,0.009976011,0.013820651,0.017782018,0.023446307
-0.01334655228209325,-0.028089639,-0.023363614,-0.019567,-0.015428794,0.011472766,0.015610972,0.019407587,0.024133611,-0.02729918,-0.021321695,-0.017141294,-0.013084072,0.009128044,0.013185266,0.017365668,0.023343153
-0.017687873322007164,-0.031344377,-0.026242455,-0.022143865,-0.017676514,0.011364746,0.015832098,0.019930689,0.02503261,-0.030491048,-0.024038127,-0.019525222,-0.015145297,0.00883353,0.013213456,0.01772636,0.024179282
-0.007365282709559828,-0.03127231,-0.026285775,-0.02227988,-0.017913563,0.010470888,0.014837204,0.0188431,0.023829635,-0.030438282,-0.0241313,-0.019720463,-0.015439595,0.00799692,0.012277788,0.016688624,0.022995606
0.004191472311325661,-0.035240375,-0.02963595,-0.025133679,-0.020226326,0.011675287,0.01658264,0.021084912,0.026689338,-0.034303,-0.02721451,-0.02225712,-0.017445803,0.008894764,0.013706081,0.018663472,0.025751961
0.0089940646267328,-0.035181053,-0.029571028,-0.025064258,-0.020152,0.011781486,0.016693743,0.021200513,0.026810538,-0.03424274,-0.02714717,-0.022184825,-0.0173687,0.008998186,0.01381431,0.018776655,0.025872227
-0.007489425038342824,-0.03597757,-0.030164322,-0.025494296,-0.020404095,0.0126861725,0.017776374,0.0224464,0.028259646,-0.035005268,-0.027652659,-0.022510555,-0.01751997,0.009802047,0.014792632,0.019934736,0.027287344
0.009808074636249664,-0.038163703,-0.03197466,-0.027002739,-0.021583479,0.013645913,0.019065173,0.024037095,0.030226137,-0.03712855,-0.02930063,-0.023826113,-0.01851291,0.010575345,0.015888548,0.021363065,0.029190984
-0.002816203302507425,-0.039326243,-0.032996826,-0.02791214,-0.02236997,0.013658442,0.019200612,0.024285298,0.030614713,-0.038267612,-0.03026215,-0.024663469,-0.019229759,0.010518231,0.01595194,0.021550622,0.029556083
0.014819964964462253,-0.03949976,-0.033158723,-0.028064702,-0.02251236,0.013582194,0.019134536,0.024228558,0.030569592,-0.038439184,-0.030419027,-0.024810068,-0.019366384,0.010436216,0.015879903,0.021488862,0.029509017
-0.029021189344187626,-0.038814306,-0.03254474,-0.027508128,-0.02201836,0.0136694,0.019159168,0.024195777,0.030465348,-0.03776568,-0.029835919,-0.024290172,-0.01890784,0.010558879,0.015941212,0.021486958,0.029416723
0.02509062417899344,-0.03818888,-0.031956553,-0.02694986,-0.0214927,0.013983076,0.019440237,0.02444693,0.030679258,-0.037146483,-0.02926382,-0.023751017,-0.018400654,0.010891033,0.016241394,0.021754198,0.029636862
0.014983993699360987,-0.03708896,-0.03095512,-0.026027547,-0.020656627,0.014258535,0.019629454,0.024557028,0.03069087,-0.036063038,-0.028304944,-0.022879258,-0.017613446,0.011215354,0.016481165,0.02190685,0.029664947
-0.010563192393945542,-0.035453167,-0.02945204,-0.024631083,-0.019376375,0.014783331,0.020038042,0.024859,0.030860122,-0.03444944,-0.026859205,-0.021550912,-0.016399037,0.011805994,0.016957872,0.02226616,0.029856395
0.006188944835973764,-0.034202803,-0.028254619,-0.02347619,-0.018267835,0.015590527,0.020798884,0.025577312,0.031525496,-0.03320793,-0.025684655,-0.02042319,-0.015316764,0.0126394555,0.017745884,0.023007348,0.030530624
-0.0004872107282736237,-0.032521524,-0.026604751,-0.021851558,-0.016670708,0.017008848,0.0221897,0.026942892,0.03285966,-0.031531904,-0.024048358,-0.018814681,-0.013735221,0.01407336,0.019152822,0.0243865,0.03187004
0.011146226374138202,-0.032094292,-0.026167419,-0.021406109,-0.01621641,0.01752066,0.022710359,0.027471669,0.033398546,-0.031102987,-0.023606662,-0.018364046,-0.01327591,0.01458016,0.019668296,0.024910912,0.03240724
0.03782956987305042,-0.033831544,-0.027489651,-0.022394938,-0.01684184,0.019257613,0.02481071,0.029905424,0.03624732,-0.032770824,-0.024749583,-0.019139862,-0.013695437,0.01611121,0.021555634,0.027165355,0.0351866
-0.01983975095509205,-0.03389717,-0.02739699,-0.022175118,-0.016483422,0.020517036,0.026208732,0.031430606,0.037930787,-0.032809976,-0.02458853,-0.018838799,-0.013258487,0.017292103,0.022872413,0.028622145,0.036843594
-0.012702616022038704,-0.032474805,-0.026127284,-0.021028053,-0.01547003,0.020661438,0.026219461,0.031318694,0.037666213,-0.031413138,-0.023384783,-0.017770087,-0.012320835,0.017512243,0.022961495,0.028576192,0.036604546
0.010174968546735386,-0.03276598,-0.026341978,-0.021181306,-0.015556314,0.021010514,0.026635507,0.03179618,0.03822018,-0.03169153,-0.023566434,-0.017884085,-0.0123691745,0.017823374,0.023338286,0.029020635,0.037145726
-0.0006329114135326107,-0.033218116,-0.026732618,-0.021522544,-0.015843704,0.021073163,0.026752003,0.031962078,0.038447574,-0.032133378,-0.023930505,-0.01819376,-0.012626056,0.017855516,0.02342322,0.029159963,0.037362836
0.0030027679614867964,-0.035735875,-0.028875634,-0.02336451,-0.017357536,0.02169247,0.027699444,0.033210568,0.04007081,-0.03458846,-0.025911607,-0.019843383,-0.013953963,0.018288897,0.024178317,0.03024654,0.038923394
-0.001737345457923034,-0.03421167,-0.027620602,-0.02232572,-0.016554441,0.020963356,0.026734635,0.03202952,0.038620587,-0.033109274,-0.024772875,-0.018942751,-0.013284415,0.017693331,0.023351666,0.029181793,0.037518192
-0.0030079972019425587,-0.033851404,-0.027390331,-0.022199877,-0.016542422,0.020235425,0.02589288,0.031083334,0.03754441,-0.03277075,-0.02459877,-0.018883629,-0.013336891,0.017029895,0.022576632,0.028291773,0.036463756
-0.000951776721596076,-0.0349869,-0.028377546,-0.023067972,-0.017280681,0.020341208,0.026128499,0.03143807,0.038047425,-0.033881444,-0.025521917,-0.019675616,-0.014001584,0.017062109,0.022736143,0.028582444,0.03694197
-0.021009513042622,-0.035791583,-0.029046359,-0.023627633,-0.01772137,0.020673927,0.02658019,0.031998914,0.038744137,-0.0346634,-0.026132025,-0.020165538,-0.014374862,0.017327419,0.023118095,0.029084582,0.037615955
0.019262232795052903,-0.036061157,-0.029248843,-0.023776222,-0.017811215,0.02096597,0.026930977,0.0324036,0.03921591,-0.034921754,-0.026305525,-0.020279694,-0.014431422,0.017586177,0.023434449,0.02946028,0.03807651
